Purchase_ID,Purchase_Line_Number,Date_ID,Transaction_Date,Document_ID,Product_ID,Supplier_ID,Employee_ID,Business_Line_ID,Account_ID,PO_Number,Supplier_Invoice_Number,Purchase_Type,Payment_Terms,Payment_Status,Delivery_Status,Quantity_Ordered,Quantity_Received,Unit_Cost,Freight_Cost,Tax_Pct,Warehouse_Destination,Incoterms,Currency,Exchange_Rate,Quality_Check_Status,Defect_Rate_Pct,Approved_By,Received_By,Notes,Expected_Delivery_Date,Actual_Delivery_Date,Net_Amount,Tax_Amount,Total_Amount,Total_Amount_RON,Quantity_Variance,Delivery_Delay_Days
9204,5,20231206,2023-12-06 00:00:00,DOC002076,PRD00229,SUPP00167,EMP00194,BL002,ACC20001,PO-171187,SINV-774012,Stock,Net 30,Paid,Delivered,356,330,91.49,75.09,19,WH_Timisoara,DDP,EUR,1.0465,Passed,1.48,EMP00037,EMP00016,Delayed,2024-01-17 00:00:00,2024-01-05 00:00:00,30191.7,5736.42,36003.21,37677.36,-26,-12
9205,2,20240701,2024-07-01 00:00:00,DOC003934,PRD00475,SUPP00084,EMP00178,BL002,ACC20002,PO-167668,SINV-460856,Stock,Net 60,Overdue,Delivered,265,325,267.56,65.11,19,WH_Timisoara,EXW,RON,1.0427,Passed,2.73,EMP00011,EMP00225,Rush Order,2024-07-11 00:00:00,2024-08-02 00:00:00,86957,16521.83,103543.94,107965.27,60,22
9206,2,20240512,2024-05-12 00:00:00,DOC004145,PRD00208,SUPP00130,EMP00073,BL001,ACC20002,PO-701508,SINV-901017,Stock,Net 30,Paid,In Transit,119,129,484.74,29.08,19,WH_Cluj,EXW,RON,1.0114,Pending,3.13,EMP00121,EMP00135,,2024-06-18 00:00:00,2024-06-03 00:00:00,62531.46,11880.98,74441.52,75290.15,10,-15
9207,8,20240914,2024-09-14 00:00:00,DOC000151,PRD00286,SUPP00086,EMP00175,BL002,ACC20002,PO-884486,SINV-957743,Service,Net 60,Pending,Delivered,24,158,423.21,105.95,19,WH_Timisoara,FOB,EUR,0.9932,Passed,2.77,EMP00202,EMP00035,,2024-10-19 00:00:00,2024-10-08 00:00:00,66867.18,12704.76,79677.89,79136.08,134,-11
9208,1,20250917,2025-09-17 00:00:00,DOC001910,PRD00209,SUPP00113,EMP00189,BL006,ACC20001,PO-338918,SINV-244972,Stock,Net 60,Paid,Delivered,208,226,149.95,174.07,19,WH_Timisoara,CIF,RON,0.9546,N/A,4.01,EMP00174,EMP00248,,2025-10-28 00:00:00,2025-10-14 00:00:00,33888.7,6438.85,40501.62,38662.85,18,-14
9209,7,20231009,2023-10-09 00:00:00,DOC000362,PRD00187,SUPP00035,EMP00073,BL003,ACC20002,PO-711608,SINV-295234,Service,Prepaid,Paid,Delivered,186,56,312.57,180.18,19,WH_Bucharest,CIF,RON,0.9613,Pending,2.84,EMP00026,EMP00219,Partial Delivery,2023-11-17 00:00:00,2023-11-25 00:00:00,17503.92,3325.74,21009.84,20196.76,-130,8
9210,2,20230716,2023-07-16 00:00:00,DOC002915,PRD00177,SUPP00042,EMP00039,BL004,ACC20001,PO-200325,SINV-837151,Stock,Net 30,Paid,In Transit,280,353,377.89,199.51,19,WH_Bucharest,CIF,RON,0.9944,Passed,3.54,EMP00157,EMP00221,,2023-08-25 00:00:00,2023-09-02 00:00:00,133395.17,25345.08,158939.76,158049.7,73,8
9211,5,20250304,2025-03-04 00:00:00,DOC001811,PRD00163,SUPP00052,EMP00135,BL003,ACC20001,PO-990365,SINV-735686,Stock,Net 90,Paid,Delivered,40,339,472.27,177.18,19,WH_Bucharest,CIF,EUR,0.9783,Passed,4.55,EMP00028,EMP00087,,2025-04-15 00:00:00,2025-04-22 00:00:00,160099.53,30418.91,190695.62,186557.53,299,7
9212,1,20240419,2024-04-19 00:00:00,DOC004275,PRD00466,SUPP00168,EMP00119,BL006,ACC20002,PO-672524,SINV-151569,Direct,Net 30,Pending,Delivered,48,113,125.14,83.44,19,WH_Timisoara,FOB,USD,0.9536,Passed,2.7,EMP00163,EMP00103,,2024-05-12 00:00:00,2024-05-15 00:00:00,14140.82,2686.76,16911.02,16126.35,65,3
9213,9,20230617,2023-06-17 00:00:00,DOC003057,PRD00329,SUPP00181,EMP00007,BL001,ACC20001,PO-138470,SINV-268559,Stock,Prepaid,Paid,Delivered,193,146,262.38,19.96,19,WH_Timisoara,EXW,RON,1.0074,Passed,2.5,EMP00215,EMP00129,,2023-07-30 00:00:00,2023-08-05 00:00:00,38307.48,7278.42,45605.86,45943.34,-47,6
9214,15,20241128,2024-11-28 00:00:00,DOC001518,PRD00169,SUPP00112,EMP00039,BL001,ACC20002,PO-960540,SINV-410988,Direct,Net 60,Paid,Delivered,475,62,392.89,123.14,19,WH_Cluj,CIF,RON,1.0435,Passed,3.59,EMP00200,EMP00237,,2024-12-25 00:00:00,2024-12-20 00:00:00,24359.18,4628.24,29110.56,30376.87,-413,-5
9215,4,20230528,2023-05-28 00:00:00,DOC004539,PRD00086,SUPP00163,EMP00200,BL002,ACC20001,PO-845660,SINV-185906,Stock,Net 60,Pending,Delivered,448,100,101.05,17.88,19,WH_Cluj,DDP,RON,1.0219,Failed,1.13,EMP00007,EMP00185,,2023-07-10 00:00:00,2023-06-04 00:00:00,10105,1919.95,12042.83,12306.57,-348,-36
9216,10,20251219,2025-12-19 00:00:00,DOC004852,PRD00237,SUPP00127,EMP00007,BL002,ACC20002,PO-138554,SINV-387148,Direct,Net 60,Paid,Delivered,438,221,342.35,171.37,19,WH_Bucharest,EXW,RON,0.9811,Passed,4.62,EMP00054,EMP00159,,2026-01-01 00:00:00,2026-01-25 00:00:00,75659.35,14375.28,90206,88501.11,-217,24
9217,13,20230119,2023-01-19 00:00:00,DOC002437,PRD00157,SUPP00121,EMP00099,BL001,ACC20002,PO-780717,SINV-164427,Stock,Net 30,Paid,Delivered,115,11,320.85,146.81,19,WH_Timisoara,CIF,EUR,1.0311,Passed,4.45,EMP00146,EMP00039,,2023-02-11 00:00:00,2023-02-24 00:00:00,3529.35,670.58,4346.74,4481.92,-104,13
9218,15,20240810,2024-08-10 00:00:00,DOC003109,PRD00298,SUPP00014,EMP00189,BL001,ACC20002,PO-732500,SINV-831889,Stock,Net 60,Paid,Delivered,277,221,246.07,15.15,19,WH_Bucharest,DDP,EUR,0.9859,Passed,2.32,EMP00218,EMP00005,,2024-09-15 00:00:00,2024-09-10 00:00:00,54381.47,10332.48,64729.1,63816.42,-56,-5
9219,8,20250129,2025-01-29 00:00:00,DOC004399,PRD00494,SUPP00002,EMP00245,BL002,ACC20002,PO-375718,SINV-137079,Stock,Net 90,Paid,In Transit,474,407,282.58,40.32,19,WH_Timisoara,EXW,RON,0.9532,Passed,2.88,EMP00185,EMP00129,,2025-02-28 00:00:00,2025-03-18 00:00:00,115010.06,21851.91,136902.29,130495.26,-67,18
9220,13,20251221,2025-12-21 00:00:00,DOC004187,PRD00393,SUPP00035,EMP00086,BL001,ACC20002,PO-498836,SINV-292075,Stock,Net 30,Paid,Delivered,450,14,155.71,127.22,19,WH_Cluj,CIF,EUR,0.9968,Passed,3.16,EMP00002,EMP00213,,2025-12-29 00:00:00,2026-02-07 00:00:00,2179.94,414.19,2721.35,2712.64,-436,40
9221,3,20250915,2025-09-15 00:00:00,DOC003658,PRD00302,SUPP00068,EMP00025,BL006,ACC20001,PO-677445,SINV-196261,Stock,Net 30,Paid,Delivered,327,276,401,196.44,19,WH_Cluj,DDP,RON,1.0117,Passed,4.61,EMP00062,EMP00246,,2025-09-27 00:00:00,2025-09-26 00:00:00,110676,21028.44,131900.88,133444.12,-51,-1
9222,1,20251115,2025-11-15 00:00:00,DOC004117,PRD00024,SUPP00108,EMP00189,BL003,ACC20001,PO-887448,SINV-161841,Stock,Net 90,Pending,Partial,46,440,252.38,36.01,19,WH_Bucharest,FOB,USD,1.045,Passed,2.17,EMP00070,EMP00169,,2025-12-18 00:00:00,2025-12-14 00:00:00,111047.2,21098.97,132182.18,138130.38,394,-4
9223,1,20230317,2023-03-17 00:00:00,DOC002408,PRD00131,SUPP00050,EMP00225,BL003,ACC20002,PO-738502,SINV-873761,Stock,COD,Paid,Pending,397,296,461.89,50.07,19,WH_Cluj,FOB,EUR,1.006,Passed,3.89,EMP00095,EMP00227,Partial Delivery,2023-04-07 00:00:00,2023-04-14 00:00:00,136719.44,25976.69,162746.2,163722.68,-101,7
9224,7,20251225,2025-12-25 00:00:00,DOC003638,PRD00349,SUPP00150,EMP00149,BL002,ACC20002,PO-796712,SINV-746250,Stock,Net 30,Paid,Delivered,67,238,34.35,179.33,19,WH_Cluj,DDP,RON,0.9835,Passed,0.06,EMP00031,EMP00114,,2026-01-31 00:00:00,2026-02-06 00:00:00,8175.3,1553.31,9907.94,9744.46,171,6
9225,10,20241217,2024-12-17 00:00:00,DOC000956,PRD00150,SUPP00084,EMP00163,BL005,ACC20001,PO-511191,SINV-722880,Stock,Net 30,Pending,Delivered,355,444,479.89,143.7,19,WH_Timisoara,DDP,RON,1.037,Passed,2.94,EMP00165,EMP00131,,2025-01-24 00:00:00,2025-01-06 00:00:00,213071.16,40483.52,253698.38,263085.22,89,-18
9226,5,20250806,2025-08-06 00:00:00,DOC004220,PRD00253,SUPP00165,EMP00099,BL004,ACC20002,PO-679807,SINV-186755,Direct,Net 90,Paid,In Transit,251,141,447.5,75.05,19,WH_Bucharest,FOB,USD,1.0356,Passed,3.84,EMP00156,EMP00066,,2025-08-18 00:00:00,2025-08-12 00:00:00,63097.5,11988.52,75161.07,77836.8,-110,-6
9227,1,20231017,2023-10-17 00:00:00,DOC002664,PRD00120,SUPP00065,EMP00031,BL003,ACC20001,PO-131840,SINV-854549,Stock,Net 30,Pending,Delivered,325,64,439.44,127.3,19,WH_Timisoara,CIF,RON,1.0312,Failed,2,EMP00123,EMP00064,,2023-11-29 00:00:00,2023-11-24 00:00:00,28124.16,5343.59,33595.05,34643.22,-261,-5
9228,11,20230405,2023-04-05 00:00:00,DOC004739,PRD00086,SUPP00082,EMP00250,BL003,ACC20001,PO-969299,SINV-461856,Direct,Prepaid,Pending,Delivered,200,55,55.99,72.46,19,WH_Cluj,FOB,EUR,1.0064,Passed,1.74,EMP00151,EMP00242,,2023-05-17 00:00:00,2023-05-21 00:00:00,3079.45,585.1,3737.01,3760.93,-145,4
9229,8,20240630,2024-06-30 00:00:00,DOC002217,PRD00474,SUPP00033,EMP00025,BL002,ACC20001,PO-900154,SINV-324005,Service,Net 90,Pending,Delivered,439,426,447.42,148.1,19,WH_Cluj,DDP,RON,1.0084,Passed,2.41,EMP00196,EMP00078,,2024-08-08 00:00:00,2024-08-06 00:00:00,190600.92,36214.17,226963.19,228869.68,-13,-2
9230,3,20230207,2023-02-07 00:00:00,DOC000430,PRD00111,SUPP00185,EMP00163,BL005,ACC20001,PO-359753,SINV-308027,Stock,Prepaid,Paid,Delivered,212,429,499.64,57.65,19,WH_Bucharest,EXW,RON,1.0414,Passed,0.35,EMP00115,EMP00090,,2023-03-18 00:00:00,2023-03-22 00:00:00,214345.56,40725.66,255128.87,265691.21,217,4
9231,11,20230425,2023-04-25 00:00:00,DOC002130,PRD00260,SUPP00093,EMP00194,BL002,ACC20002,PO-608834,SINV-625937,Stock,Net 90,Paid,Pending,374,313,34.04,112.35,19,WH_Timisoara,CIF,EUR,1.0103,Passed,1.78,EMP00164,EMP00114,,2023-05-16 00:00:00,2023-05-27 00:00:00,10654.52,2024.36,12791.23,12922.98,-61,11
9232,11,20240425,2024-04-25 00:00:00,DOC003243,PRD00194,SUPP00065,EMP00200,BL003,ACC20001,PO-847060,SINV-650767,Stock,Net 30,Paid,Delivered,240,235,287.97,159.16,19,WH_Bucharest,EXW,RON,1.0466,N/A,1.95,EMP00249,EMP00140,,2024-05-22 00:00:00,2024-05-16 00:00:00,67672.95,12857.86,80689.97,84450.12,-5,-6
9233,12,20250227,2025-02-27 00:00:00,DOC000477,PRD00259,SUPP00166,EMP00119,BL006,ACC20002,PO-214368,SINV-205368,Asset,Net 30,Pending,Delivered,146,203,332.01,23.34,19,WH_Timisoara,DDP,EUR,1.0018,Passed,2.56,EMP00046,EMP00061,,2025-03-23 00:00:00,2025-04-12 00:00:00,67398.03,12805.63,80227,80371.41,57,20
9234,7,20240902,2024-09-02 00:00:00,DOC002917,PRD00377,SUPP00170,EMP00073,BL001,ACC20001,PO-289937,SINV-965816,Service,Net 60,Pending,Delivered,262,268,311.64,10.3,19,WH_Timisoara,FOB,RON,0.9709,Pending,4.46,EMP00201,EMP00248,,2024-09-13 00:00:00,2024-09-23 00:00:00,83519.52,15868.71,99398.53,96506.03,6,10
9235,5,20240719,2024-07-19 00:00:00,DOC003401,PRD00147,SUPP00032,EMP00178,BL001,ACC20002,PO-101007,SINV-224685,Stock,Prepaid,Paid,In Transit,16,341,240.76,121.83,19,WH_Bucharest,DDP,RON,0.9509,Passed,2.54,EMP00203,EMP00092,,2024-08-09 00:00:00,2024-08-05 00:00:00,82099.16,15598.84,97819.83,93016.88,325,-4
9236,13,20230318,2023-03-18 00:00:00,DOC003669,PRD00434,SUPP00155,EMP00066,BL002,ACC20001,PO-210838,SINV-634430,Stock,Net 60,Paid,Delivered,436,499,466.8,175.65,19,WH_Cluj,FOB,RON,1.0444,Passed,4.57,EMP00191,EMP00084,Delayed,2023-03-28 00:00:00,2023-04-19 00:00:00,232933.2,44257.31,277366.16,289681.22,63,22
9237,8,20230616,2023-06-16 00:00:00,DOC003167,PRD00411,SUPP00095,EMP00178,BL004,ACC20001,PO-542354,SINV-198308,Stock,Net 90,Paid,Delivered,108,110,298.73,80.73,19,WH_Bucharest,FOB,EUR,0.9625,Passed,3.33,EMP00158,EMP00159,,2023-07-09 00:00:00,2023-07-18 00:00:00,32860.3,6243.46,39184.49,37715.07,2,9
9238,9,20241103,2024-11-03 00:00:00,DOC002239,PRD00303,SUPP00037,EMP00135,BL004,ACC20002,PO-919138,SINV-692461,Service,Net 30,Paid,Delivered,188,27,15.97,93.37,19,WH_Cluj,CIF,RON,0.9508,Passed,0.75,EMP00072,EMP00097,Quality Issues,2024-11-12 00:00:00,2024-12-16 00:00:00,431.19,81.93,606.49,576.65,-161,34
9239,4,20241220,2024-12-20 00:00:00,DOC003167,PRD00149,SUPP00003,EMP00031,BL003,ACC20001,PO-667103,SINV-622104,Direct,Net 60,Pending,Delivered,104,145,342.78,125.34,19,WH_Cluj,FOB,EUR,1.0378,Passed,4.75,EMP00188,EMP00002,Rush Order,2025-01-05 00:00:00,2025-01-19 00:00:00,49703.1,9443.59,59272.03,61512.51,41,14
9240,10,20250509,2025-05-09 00:00:00,DOC001252,PRD00477,SUPP00048,EMP00178,BL004,ACC20001,PO-135874,SINV-816307,Stock,Net 30,Paid,Delivered,389,279,231.27,158.35,19,WH_Timisoara,EXW,RON,0.9977,Passed,3.69,EMP00164,EMP00195,,2025-06-01 00:00:00,2025-05-31 00:00:00,64524.33,12259.62,76942.3,76765.33,-110,-1
9241,7,20250915,2025-09-15 00:00:00,DOC004657,PRD00434,SUPP00096,EMP00119,BL001,ACC20001,PO-659272,SINV-551182,Stock,COD,Paid,Partial,141,183,475.34,196.14,19,WH_Cluj,EXW,RON,1.0256,Passed,0.61,EMP00095,EMP00120,,2025-09-24 00:00:00,2025-10-03 00:00:00,86987.22,16527.57,103710.93,106365.93,42,9
9242,3,20250319,2025-03-19 00:00:00,DOC002355,PRD00231,SUPP00103,EMP00245,BL004,ACC20002,PO-869189,SINV-123239,Service,Net 30,Pending,Delivered,479,398,18.06,131.25,19,WH_Bucharest,DDP,EUR,1.0494,Passed,0.29,EMP00030,EMP00200,,2025-04-17 00:00:00,2025-05-06 00:00:00,7187.88,1365.7,8684.83,9113.86,-81,19
9243,7,20230208,2023-02-08 00:00:00,DOC000121,PRD00186,SUPP00078,EMP00245,BL001,ACC20002,PO-755747,SINV-991693,Stock,Net 30,Paid,Pending,114,29,205.73,195.15,19,WH_Timisoara,FOB,RON,0.9962,Passed,4.62,EMP00054,EMP00140,,2023-03-03 00:00:00,2023-03-21 00:00:00,5966.17,1133.57,7294.89,7267.17,-85,18
9244,7,20240814,2024-08-14 00:00:00,DOC000387,PRD00097,SUPP00078,EMP00099,BL005,ACC20002,PO-809387,SINV-559210,Asset,Net 60,Paid,In Transit,463,359,250.4,16.44,19,WH_Bucharest,DDP,RON,1.0071,Passed,3.35,EMP00091,EMP00123,,2024-09-27 00:00:00,2024-09-24 00:00:00,89893.6,17079.78,106989.82,107749.45,-104,-3
9245,9,20250830,2025-08-30 00:00:00,DOC003717,PRD00180,SUPP00147,EMP00194,BL002,ACC20001,PO-799829,SINV-724985,Direct,Net 90,Pending,Delivered,436,198,405.98,137.74,19,WH_Cluj,CIF,RON,1.0334,Passed,3.75,EMP00020,EMP00102,,2025-10-10 00:00:00,2025-09-30 00:00:00,80384.04,15272.97,95794.75,98994.29,-238,-10
9246,5,20241201,2024-12-01 00:00:00,DOC003004,PRD00173,SUPP00066,EMP00007,BL003,ACC20001,PO-324142,SINV-409017,Stock,Net 60,Paid,Delivered,401,391,414.3,23.04,19,WH_Bucharest,DDP,RON,1.0147,Passed,1.56,EMP00164,EMP00216,,2024-12-18 00:00:00,2025-01-16 00:00:00,161991.3,30778.35,192792.69,195626.74,-10,29
9247,6,20241218,2024-12-18 00:00:00,DOC000362,PRD00132,SUPP00080,EMP00192,BL001,ACC20001,PO-731057,SINV-198314,Stock,Net 60,Paid,Delivered,55,194,258.03,50.42,19,WH_Timisoara,EXW,RON,1.0194,Passed,4.96,EMP00090,EMP00085,,2025-01-05 00:00:00,2025-01-24 00:00:00,50057.82,9510.99,59619.23,60775.84,139,19
9248,6,20241103,2024-11-03 00:00:00,DOC002456,PRD00052,SUPP00141,EMP00149,BL004,ACC20001,PO-826694,SINV-798648,Direct,Net 30,Paid,Delivered,356,79,473.36,186.22,19,WH_Bucharest,FOB,RON,0.9541,Passed,1.53,EMP00014,EMP00072,,2024-12-01 00:00:00,2024-11-12 00:00:00,37395.44,7105.13,44686.79,42635.67,-277,-19
9249,3,20240210,2024-02-10 00:00:00,DOC000159,PRD00493,SUPP00061,EMP00031,BL001,ACC20002,PO-134976,SINV-963308,Stock,Net 90,Overdue,Delivered,221,149,383.93,85.05,19,WH_Cluj,CIF,RON,1.0254,Passed,3.09,EMP00023,EMP00097,,2024-03-25 00:00:00,2024-03-02 00:00:00,57205.57,10869.06,68159.68,69890.94,-72,-23
9250,12,20240905,2024-09-05 00:00:00,DOC000543,PRD00290,SUPP00166,EMP00175,BL001,ACC20002,PO-103932,SINV-939445,Stock,Net 60,Pending,Delivered,287,365,357.92,96.67,19,WH_Timisoara,CIF,RON,1.0118,Passed,4.9,EMP00067,EMP00075,Delayed,2024-10-04 00:00:00,2024-09-20 00:00:00,130640.8,24821.75,155559.22,157394.82,78,-14
9251,14,20250104,2025-01-04 00:00:00,DOC000234,PRD00183,SUPP00151,EMP00194,BL006,ACC20002,PO-189663,SINV-448454,Stock,Net 30,Paid,Delivered,313,416,192.11,174.52,19,WH_Bucharest,CIF,EUR,0.9674,Passed,1.83,EMP00210,EMP00006,,2025-01-16 00:00:00,2025-01-11 00:00:00,79917.76,15184.37,95276.65,92170.63,103,-5
9252,10,20250902,2025-09-02 00:00:00,DOC000321,PRD00220,SUPP00013,EMP00010,BL005,ACC20001,PO-325045,SINV-457586,Stock,Net 30,Paid,Pending,334,324,435.94,42.8,19,WH_Bucharest,CIF,EUR,1.0101,Passed,0.95,EMP00081,EMP00002,,2025-10-08 00:00:00,2025-10-18 00:00:00,141244.56,26836.47,168123.83,169821.88,-10,10
9253,4,20230527,2023-05-27 00:00:00,DOC004940,PRD00148,SUPP00141,EMP00086,BL006,ACC20001,PO-187343,SINV-938890,Direct,Net 30,Paid,Delivered,370,437,306.91,89.32,19,WH_Bucharest,FOB,RON,0.9993,Passed,1.37,EMP00169,EMP00116,,2023-06-17 00:00:00,2023-07-11 00:00:00,134119.67,25482.74,159691.73,159579.95,67,24
9254,10,20230303,2023-03-03 00:00:00,DOC003826,PRD00224,SUPP00132,EMP00215,BL003,ACC20001,PO-961600,SINV-291424,Stock,Net 60,Paid,Delivered,84,327,337.5,68.04,19,WH_Timisoara,CIF,RON,0.9829,Passed,0.48,EMP00190,EMP00116,Quality Issues,2023-04-04 00:00:00,2023-03-27 00:00:00,110362.5,20968.88,131399.42,129152.49,243,-8
9255,10,20230523,2023-05-23 00:00:00,DOC001570,PRD00010,SUPP00156,EMP00141,BL004,ACC20002,PO-373441,SINV-788063,Service,Prepaid,Overdue,Pending,453,262,327.06,129.96,19,WH_Cluj,CIF,RON,1.0228,Passed,3.13,EMP00131,EMP00046,Partial Delivery,2023-07-03 00:00:00,2023-06-13 00:00:00,85689.72,16281.05,102100.73,104428.63,-191,-20
9256,4,20251101,2025-11-01 00:00:00,DOC003449,PRD00013,SUPP00152,EMP00175,BL001,ACC20002,PO-288710,SINV-296565,Stock,Net 90,Paid,Delivered,218,27,326.42,27.59,19,WH_Timisoara,DDP,RON,0.9709,Passed,0.1,EMP00041,EMP00132,,2025-11-20 00:00:00,2025-11-24 00:00:00,8813.34,1674.53,10515.46,10209.46,-191,4
9257,9,20250917,2025-09-17 00:00:00,DOC002749,PRD00233,SUPP00121,EMP00178,BL002,ACC20002,PO-331926,SINV-981942,Asset,Net 60,Paid,Delivered,30,226,28.73,20.52,19,WH_Cluj,CIF,EUR,1.0056,Passed,4.07,EMP00238,EMP00128,Quality Issues,2025-10-30 00:00:00,2025-10-16 00:00:00,6492.98,1233.67,7747.17,7790.55,196,-14
9258,10,20240411,2024-04-11 00:00:00,DOC003752,PRD00025,SUPP00144,EMP00007,BL002,ACC20002,PO-912463,SINV-967631,Direct,Net 30,Paid,Delivered,125,281,178.66,186.96,19,WH_Bucharest,CIF,RON,0.9896,Passed,4.73,EMP00025,EMP00087,,2024-05-20 00:00:00,2024-05-03 00:00:00,50203.46,9538.66,59929.08,59305.82,156,-17
9259,2,20250422,2025-04-22 00:00:00,DOC004081,PRD00097,SUPP00005,EMP00225,BL004,ACC20001,PO-633836,SINV-189875,Stock,Net 60,Partial,Delivered,303,144,246.44,77.08,19,WH_Cluj,DDP,RON,1.0084,Passed,0.56,EMP00072,EMP00123,,2025-05-12 00:00:00,2025-05-19 00:00:00,35487.36,6742.6,42307.04,42662.42,-159,7
9260,14,20230816,2023-08-16 00:00:00,DOC003086,PRD00284,SUPP00074,EMP00192,BL004,ACC20002,PO-964993,SINV-630298,Stock,Net 90,Paid,In Transit,197,431,194.63,157.22,19,WH_Bucharest,DDP,USD,0.9588,Passed,4.71,EMP00020,EMP00035,,2023-09-18 00:00:00,2023-09-28 00:00:00,83885.53,15938.25,99981,95861.78,234,10
9261,2,20250819,2025-08-19 00:00:00,DOC000472,PRD00039,SUPP00137,EMP00200,BL005,ACC20002,PO-590971,SINV-931841,Direct,Prepaid,Paid,Delivered,458,430,331.13,66.51,19,WH_Cluj,EXW,EUR,0.9566,Failed,3.64,EMP00144,EMP00034,Delayed,2025-09-08 00:00:00,2025-09-01 00:00:00,142385.9,27053.32,169505.73,162149.18,-28,-7
9262,2,20230602,2023-06-02 00:00:00,DOC000047,PRD00494,SUPP00012,EMP00194,BL006,ACC20002,PO-216151,SINV-103445,Stock,Prepaid,Paid,Partial,238,201,171.97,128.62,19,WH_Timisoara,EXW,RON,0.9719,Passed,3.23,EMP00147,EMP00155,,2023-06-10 00:00:00,2023-07-10 00:00:00,34565.97,6567.53,41262.12,40102.65,-37,30
9263,13,20230406,2023-04-06 00:00:00,DOC002274,PRD00053,SUPP00067,EMP00031,BL001,ACC20002,PO-810323,SINV-879140,Stock,Prepaid,Paid,Delivered,481,57,358.92,32.08,19,WH_Cluj,CIF,RON,0.9784,Passed,3.1,EMP00242,EMP00151,,2023-05-16 00:00:00,2023-04-24 00:00:00,20458.44,3887.1,24377.62,23851.06,-424,-22
9264,12,20231029,2023-10-29 00:00:00,DOC001748,PRD00425,SUPP00182,EMP00086,BL002,ACC20001,PO-605915,SINV-204486,Stock,Net 60,Paid,Delivered,404,289,462.5,21.44,19,WH_Bucharest,FOB,EUR,1.0115,Passed,2.21,EMP00156,EMP00092,,2023-12-12 00:00:00,2023-12-01 00:00:00,133662.5,25395.88,159079.82,160909.24,-115,-11
9265,6,20251006,2025-10-06 00:00:00,DOC000819,PRD00412,SUPP00163,EMP00031,BL005,ACC20001,PO-452309,SINV-900573,Direct,Prepaid,Partial,Delivered,41,323,489.27,139.4,19,WH_Cluj,EXW,RON,0.9936,N/A,2.49,EMP00162,EMP00217,,2025-11-18 00:00:00,2025-11-01 00:00:00,158034.21,30026.5,188200.11,186995.63,282,-17
9266,14,20230828,2023-08-28 00:00:00,DOC002117,PRD00129,SUPP00088,EMP00165,BL002,ACC20001,PO-215103,SINV-249560,Stock,Net 30,Paid,Delivered,128,125,442.17,97.38,19,WH_Timisoara,CIF,RON,0.9871,Passed,0.99,EMP00109,EMP00069,,2023-10-11 00:00:00,2023-09-04 00:00:00,55271.25,10501.54,65870.17,65020.44,-3,-37
9267,4,20240511,2024-05-11 00:00:00,DOC002290,PRD00196,SUPP00134,EMP00010,BL005,ACC20001,PO-965712,SINV-786204,Stock,Net 90,Paid,In Transit,64,212,23.48,123.83,19,WH_Cluj,CIF,RON,1.0452,Passed,4.7,EMP00068,EMP00190,Partial Delivery,2024-06-10 00:00:00,2024-06-06 00:00:00,4977.76,945.77,6047.36,6320.7,148,-4
9268,8,20250412,2025-04-12 00:00:00,DOC000819,PRD00435,SUPP00080,EMP00163,BL002,ACC20002,PO-749632,SINV-779923,Direct,Net 90,Paid,Delivered,385,447,113.45,167.75,19,WH_Cluj,FOB,RON,1.0317,Passed,0.89,EMP00085,EMP00110,,2025-04-30 00:00:00,2025-05-09 00:00:00,50712.15,9635.31,60515.21,62433.54,62,9
9269,9,20251215,2025-12-15 00:00:00,DOC004518,PRD00058,SUPP00102,EMP00200,BL002,ACC20001,PO-291560,SINV-232182,Direct,Net 30,Paid,In Transit,378,346,469.68,134.4,19,WH_Timisoara,CIF,EUR,1.0273,Passed,4.26,EMP00054,EMP00230,,2026-01-08 00:00:00,2026-01-14 00:00:00,162509.28,30876.76,193520.44,198803.55,-32,6
9270,15,20250403,2025-04-03 00:00:00,DOC000550,PRD00063,SUPP00023,EMP00135,BL002,ACC20002,PO-859236,SINV-458258,Stock,Prepaid,Pending,Delivered,444,164,35.82,115.35,19,WH_Cluj,DDP,EUR,1.0362,Passed,3.4,EMP00058,EMP00120,Partial Delivery,2025-04-10 00:00:00,2025-05-11 00:00:00,5874.48,1116.15,7105.98,7363.22,-280,31
9271,1,20240629,2024-06-29 00:00:00,DOC003052,PRD00405,SUPP00108,EMP00163,BL004,ACC20001,PO-820487,SINV-719443,Stock,Net 60,Paid,In Transit,127,392,124.49,22.97,19,WH_Timisoara,FOB,RON,0.9672,Passed,1.55,EMP00229,EMP00219,Rush Order,2024-07-10 00:00:00,2024-08-04 00:00:00,48800.08,9272.02,58095.07,56189.55,265,25
9272,15,20230306,2023-03-06 00:00:00,DOC002808,PRD00251,SUPP00139,EMP00149,BL001,ACC20002,PO-257006,SINV-159459,Direct,Net 90,Paid,Pending,365,172,260.24,194.84,19,WH_Bucharest,CIF,RON,0.9969,Passed,1.15,EMP00057,EMP00122,Delayed,2023-03-29 00:00:00,2023-03-31 00:00:00,44761.28,8504.64,53460.76,53295.03,-193,2
