Sales_ID,Sales_Line_Number,Date_ID,Transaction_DateTime,Document_ID,Product_ID,Customer_ID,Employee_ID,Business_Line_ID,Account_ID,Order_Number,Invoice_Number,Sales_Channel,Payment_Method,Payment_Status,Delivery_Method,Quantity,Unit_Price,Unit_Cost,Discount_Pct,Tax_Pct,Promotion_Code,Customer_Segment_Override,Sales_Region,Warehouse_Location,Created_By,Modified_By,Is_Return,Return_Reason,Notes,Gross_Amount,Discount_Amount,Net_Amount,Tax_Amount,Total_Amount,Cost_Amount,Profit_Amount,Profit_Margin_Pct,Created_Date,Modified_Date
7091,10,20250703,2025-07-03 12:13:00,DOC004568,PRD00389,CUST000595,EMP00214,BL006,ACC10002,ORD-884098,INV-223076,Online,Cash,Partial,Standard,83,494.83,283.15,0,19,,,West,WH_Bucharest,EMP00233,EMP00085,0,,,41070.89,0,41070.89,7803.47,48874.36,23501.45,17569.44,42.78,2025-07-03 00:00:00,2025-07-06 00:00:00
7092,10,20230216,2023-02-16 12:41:00,DOC002064,PRD00393,CUST000063,EMP00036,BL002,ACC10001,ORD-327470,INV-126849,Online,Bank Transfer,Paid,Standard,19,333.28,60.11,0,19,,,North,WH_Bucharest,EMP00146,EMP00069,0,,,6332.32,0,6332.32,1203.14,7535.46,1142.09,5190.23,81.96,2023-02-16 00:00:00,2023-02-19 00:00:00
7093,10,20250122,2025-01-22 19:53:00,DOC003572,PRD00285,CUST000179,EMP00081,BL006,ACC10001,ORD-648826,INV-453298,Partner,PayPal,Paid,Standard,76,420.24,158.17,0,19,BLACK_FRIDAY,,East,WH_Cluj,EMP00175,EMP00175,0,,,31938.24,0,31938.24,6068.27,38006.51,12020.92,19917.32,62.36,2025-01-22 00:00:00,2025-01-22 00:00:00
7094,7,20230818,2023-08-18 10:20:00,DOC000999,PRD00163,CUST000192,EMP00105,BL003,ACC10002,ORD-596111,INV-945788,Online,PayPal,Paid,Standard,10,956.1,467.92,5,19,LOYALTY10,,West,WH_Bucharest,EMP00159,EMP00012,0,,,9561,478.05,9082.95,1725.76,10808.71,4679.2,4403.75,48.48,2023-08-18 00:00:00,2023-08-19 00:00:00
7095,8,20250126,2025-01-26 09:33:00,DOC004923,PRD00104,CUST000722,EMP00249,BL002,ACC10001,ORD-909324,INV-908540,Phone,Cash,Paid,Standard,13,66.09,202.32,10,19,,,Central,WH_Timisoara,EMP00163,EMP00228,0,,,859.17,85.92,773.25,146.92,920.17,2630.16,-1856.91,-240.14,2025-01-26 00:00:00,2025-01-26 00:00:00
7096,10,20231112,2023-11-12 08:04:00,DOC002384,PRD00484,CUST000636,EMP00153,BL001,ACC10001,ORD-432348,INV-323194,In-Store,PayPal,Partial,Standard,4,934.47,209.03,10,19,SUMMER23,,North,WH_Bucharest,EMP00206,EMP00079,0,,,3737.88,373.79,3364.09,639.18,4003.27,836.12,2527.97,75.15,2023-11-12 00:00:00,2023-11-12 00:00:00
7097,4,20250131,2025-01-31 11:30:00,DOC003020,PRD00163,CUST000952,EMP00058,BL006,ACC10001,ORD-956716,INV-705259,In-Store,Credit Card,Paid,Standard,1,944.04,355.29,15,19,,Corporate,East,WH_Bucharest,EMP00216,EMP00158,0,,,944.04,141.61,802.43,152.46,954.89,355.29,447.14,55.72,2025-01-31 00:00:00,2025-02-01 00:00:00
7098,1,20230303,2023-03-03 19:02:00,DOC002022,PRD00306,CUST000011,EMP00026,BL004,ACC10001,ORD-726988,INV-298389,Online,Cash,Paid,Same-Day,79,152.84,279.08,15,19,BLACK_FRIDAY,,East,WH_Bucharest,EMP00083,EMP00231,0,,,12074.36,1811.15,10263.21,1950.01,12213.22,22047.32,-11784.11,-114.82,2023-03-03 00:00:00,2023-03-05 00:00:00
7099,3,20230826,2023-08-26 18:22:00,DOC003216,PRD00286,CUST000163,EMP00168,BL003,ACC10002,ORD-483766,INV-976663,Online,Cash,Paid,Standard,66,399.82,142.35,0,19,,Corporate,South,WH_Bucharest,EMP00041,EMP00227,0,,,26388.12,0,26388.12,5013.74,31401.86,9395.1,16993.02,64.4,2023-08-26 00:00:00,2023-08-28 00:00:00
7100,2,20230319,2023-03-19 17:38:00,DOC003462,PRD00271,CUST000907,EMP00098,BL003,ACC10001,ORD-745112,INV-849048,In-Store,Credit Card,Paid,Standard,72,793.83,294.36,5,19,,,Central,WH_Bucharest,EMP00180,EMP00135,0,,,57155.76,2857.79,54297.97,10316.61,64614.58,21193.92,33104.05,60.97,2023-03-19 00:00:00,2023-03-21 00:00:00
7101,3,20250103,2025-01-03 09:55:00,DOC002693,PRD00029,CUST000417,EMP00018,BL006,ACC10001,ORD-489879,INV-708821,Phone,Crypto,Paid,Standard,62,956.65,47.03,15,19,,,South,WH_Timisoara,EMP00028,EMP00160,0,,,59312.3,8896.84,50415.46,9578.94,59994.4,2915.86,47499.6,94.22,2025-01-03 00:00:00,2025-01-03 00:00:00
7102,6,20240712,2024-07-12 12:58:00,DOC000480,PRD00409,CUST000578,EMP00109,BL006,ACC10002,ORD-187945,INV-338020,Online,Crypto,Paid,Same-Day,65,242.59,86.06,20,19,SUMMER23,,East,WH_Bucharest,EMP00020,EMP00077,1,,,15768.35,3153.67,12614.68,2396.79,15011.47,5593.9,7020.78,55.66,2024-07-12 00:00:00,2024-07-15 00:00:00
7103,10,20250801,2025-08-01 19:43:00,DOC003686,PRD00075,CUST000385,EMP00018,BL005,ACC10002,ORD-760063,INV-358492,Phone,Credit Card,Pending,Standard,56,64.91,438.05,10,19,,,South,WH_Bucharest,EMP00006,EMP00004,0,,,3634.96,363.5,3271.46,621.58,3893.04,24530.8,-21259.34,-649.84,2025-08-01 00:00:00,2025-08-04 00:00:00
7104,3,20241011,2024-10-11 18:29:00,DOC001042,PRD00485,CUST000033,EMP00190,BL003,ACC10001,ORD-969420,INV-117373,Partner,Cash,Overdue,Standard,50,664.63,80.14,0,19,,VIP,West,WH_Bucharest,EMP00066,EMP00161,0,,,33231.5,0,33231.5,6313.98,39545.48,4007,29224.5,87.94,2024-10-11 00:00:00,2024-10-11 00:00:00
7105,10,20251113,2025-11-13 17:41:00,DOC004899,PRD00313,CUST000077,EMP00113,BL005,ACC10002,ORD-407330,INV-160336,In-Store,Credit Card,Overdue,Same-Day,45,82.48,347.93,0,19,,,Central,WH_Timisoara,EMP00048,EMP00165,0,,,3711.6,0,3711.6,705.2,4416.8,15656.85,-11945.25,-321.84,2025-11-13 00:00:00,2025-11-17 00:00:00
7106,4,20251118,2025-11-18 19:42:00,DOC003123,PRD00112,CUST000667,EMP00049,BL005,ACC10002,ORD-113417,INV-364092,Mobile App,Credit Card,Paid,Standard,29,213.51,176.35,25,19,BLACK_FRIDAY,,South,WH_Timisoara,EMP00129,EMP00202,0,,,6191.79,1547.95,4643.84,882.33,5526.17,5114.15,-470.31,-10.13,2025-11-18 00:00:00,2025-11-19 00:00:00
7107,1,20231217,2023-12-17 09:29:00,DOC001091,PRD00248,CUST000449,EMP00126,BL004,ACC10002,ORD-985156,INV-457306,Online,Credit Card,Paid,Express,61,436.52,348.9,0,19,SUMMER23,,East,WH_Cluj,EMP00029,EMP00227,1,,,26627.72,0,26627.72,5059.27,31686.99,21282.9,5344.82,20.07,2023-12-17 00:00:00,2023-12-20 00:00:00
7108,6,20250701,2025-07-01 08:56:00,DOC000083,PRD00307,CUST000874,EMP00003,BL005,ACC10002,ORD-966567,INV-247388,Online,Credit Card,Paid,Express,87,564.74,226.53,10,19,BLACK_FRIDAY,,North,WH_Timisoara,EMP00044,EMP00004,0,,Rush Order,49132.38,4913.24,44219.14,8401.64,52620.78,19708.11,24511.03,55.43,2025-07-01 00:00:00,2025-07-01 00:00:00
7109,2,20231216,2023-12-16 17:48:00,DOC003373,PRD00324,CUST000221,EMP00152,BL005,ACC10002,ORD-445088,INV-337689,In-Store,Cash,Paid,Standard,49,473.27,8.67,0,19,,,North,WH_Timisoara,EMP00178,EMP00015,0,,,23190.23,0,23190.23,4406.14,27596.37,424.83,22765.4,98.17,2023-12-16 00:00:00,2023-12-17 00:00:00
7110,4,20240420,2024-04-20 17:35:00,DOC003065,PRD00380,CUST000173,EMP00105,BL005,ACC10001,ORD-281714,INV-709012,Online,Cash,Paid,Standard,39,832.59,165.1,10,19,,VIP,West,WH_Bucharest,EMP00089,EMP00151,0,,,32471.01,3247.1,29223.91,5552.54,34776.45,6438.9,22785.01,77.97,2024-04-20 00:00:00,2024-04-24 00:00:00
7111,5,20231019,2023-10-19 19:37:00,DOC002550,PRD00246,CUST000872,EMP00152,BL005,ACC10002,ORD-517351,INV-867215,In-Store,Cash,Paid,Same-Day,47,392.65,347.61,0,19,,Corporate,South,WH_Cluj,EMP00221,EMP00159,0,,,18454.55,0,18454.55,3506.36,21960.91,16337.67,2116.88,11.47,2023-10-19 00:00:00,2023-10-23 00:00:00
7112,5,20250606,2025-06-06 17:06:00,DOC002959,PRD00491,CUST000086,EMP00058,BL005,ACC10001,ORD-996982,INV-229920,In-Store,Cash,Paid,Express,41,521.1,85.03,5,19,FIRST_ORDER,,Central,WH_Bucharest,EMP00076,EMP00097,0,,,21365.1,1068.26,20296.84,3856.4,24153.24,3486.23,16810.61,82.82,2025-06-06 00:00:00,2025-06-08 00:00:00
7113,4,20240412,2024-04-12 17:58:00,DOC002446,PRD00058,CUST000871,EMP00229,BL002,ACC10001,ORD-644704,INV-278282,Phone,Cash,Paid,Standard,17,505.9,342.74,0,19,FIRST_ORDER,,Central,WH_Bucharest,EMP00053,EMP00041,0,,,8600.3,0,8600.3,1634.06,10234.36,5826.58,2773.72,32.25,2024-04-12 00:00:00,2024-04-16 00:00:00
7114,3,20231102,2023-11-02 16:04:00,DOC004624,PRD00140,CUST000596,EMP00152,BL005,ACC10002,ORD-452285,INV-866532,Online,Credit Card,Paid,Standard,77,210.67,424.44,0,19,FIRST_ORDER,,East,WH_Bucharest,EMP00229,EMP00141,0,,,16221.59,0,16221.59,3082.1,19303.69,32681.88,-16460.29,-101.47,2023-11-02 00:00:00,2023-11-04 00:00:00
7115,4,20240422,2024-04-22 09:05:00,DOC004075,PRD00480,CUST000300,EMP00153,BL006,ACC10001,ORD-334091,INV-280527,In-Store,Bank Transfer,Paid,Standard,63,380.19,71.9,0,19,,,North,WH_Cluj,EMP00109,EMP00033,0,,Special Instructions,23951.97,0,23951.97,4550.87,28502.84,4529.7,19422.27,81.09,2024-04-22 00:00:00,2024-04-23 00:00:00
7116,3,20240324,2024-03-24 17:48:00,DOC000843,PRD00325,CUST000808,EMP00126,BL002,ACC10001,ORD-881763,INV-178061,Partner,Cash,Paid,Pickup,79,923.01,120.55,0,19,,VIP,Central,WH_Timisoara,EMP00081,EMP00025,0,,,72917.79,0,72917.79,13854.38,86772.17,9523.45,63394.34,86.94,2024-03-24 00:00:00,2024-03-28 00:00:00
7117,3,20230818,2023-08-18 11:13:00,DOC001631,PRD00362,CUST000557,EMP00187,BL002,ACC10001,ORD-628766,INV-380330,Online,Credit Card,Paid,Standard,53,476.94,253.25,0,19,,,North,WH_Cluj,EMP00139,EMP00043,0,,,25277.82,0,25277.82,4802.79,30080.61,13422.25,11855.57,46.9,2023-08-18 00:00:00,2023-08-20 00:00:00
7118,4,20251130,2025-11-30 10:10:00,DOC004565,PRD00490,CUST000642,EMP00013,BL002,ACC10002,ORD-354932,INV-438858,Phone,Credit Card,Paid,Standard,8,124.84,58.8,10,19,,,North,WH_Timisoara,EMP00019,EMP00002,0,,Special Instructions,998.72,99.87,898.85,170.78,1069.63,470.4,428.45,47.67,2025-11-30 00:00:00,2025-11-30 00:00:00
7119,9,20250303,2025-03-03 08:36:00,DOC004834,PRD00243,CUST000681,EMP00113,BL006,ACC10002,ORD-540228,INV-231341,Mobile App,Bank Transfer,Paid,Standard,32,602.24,467.05,0,19,SUMMER23,,Central,WH_Bucharest,EMP00161,EMP00087,0,,,19271.68,0,19271.68,3661.62,22933.3,14945.6,4326.08,22.45,2025-03-03 00:00:00,2025-03-03 00:00:00
7120,9,20241104,2024-11-04 15:01:00,DOC001421,PRD00485,CUST000436,EMP00190,BL003,ACC10002,ORD-453875,INV-478223,Phone,Cash,Paid,Express,7,472.67,491.72,25,19,BLACK_FRIDAY,,South,WH_Bucharest,EMP00018,EMP00161,0,,Rush Order,3308.69,827.17,2481.52,471.49,2953.01,3442.04,-960.52,-38.71,2024-11-04 00:00:00,2024-11-04 00:00:00
7121,8,20250403,2025-04-03 09:30:00,DOC003095,PRD00421,CUST000017,EMP00081,BL002,ACC10001,ORD-761531,INV-854787,Phone,Credit Card,Paid,Standard,48,581.53,286.49,0,19,,,North,WH_Cluj,EMP00159,EMP00023,0,,,27913.44,0,27913.44,5303.55,33216.99,13751.52,14161.92,50.74,2025-04-03 00:00:00,2025-04-04 00:00:00
7122,4,20250415,2025-04-15 18:45:00,DOC003299,PRD00409,CUST000050,EMP00153,BL003,ACC10002,ORD-731384,INV-925527,Partner,Bank Transfer,Paid,Standard,77,946.06,151.89,25,19,FIRST_ORDER,,East,WH_Timisoara,EMP00074,EMP00005,0,,,72846.62,18211.66,54634.96,10380.64,65015.6,11695.53,42939.43,78.59,2025-04-15 00:00:00,2025-04-19 00:00:00
7123,2,20251110,2025-11-10 15:26:00,DOC004770,PRD00324,CUST000504,EMP00036,BL002,ACC10001,ORD-534784,INV-499436,Online,Bank Transfer,Paid,Same-Day,79,560.36,163.11,10,19,,,North,WH_Timisoara,EMP00243,EMP00077,0,,Special Instructions,44268.44,4426.84,39841.6,7569.9,47411.5,12885.69,26955.91,67.66,2025-11-10 00:00:00,2025-11-10 00:00:00
7124,9,20231213,2023-12-13 19:15:00,DOC000014,PRD00408,CUST000880,EMP00249,BL002,ACC10001,ORD-473942,INV-631167,Online,Credit Card,Paid,Standard,82,798.83,212.74,0,19,,,Central,WH_Timisoara,EMP00213,EMP00002,1,,,65504.06,0,65504.06,12445.77,77949.83,17444.68,48059.38,73.37,2023-12-13 00:00:00,2023-12-17 00:00:00
7125,6,20230110,2023-01-10 08:01:00,DOC003806,PRD00292,CUST000681,EMP00055,BL002,ACC10002,ORD-798685,INV-862045,In-Store,Credit Card,Pending,Express,46,528.32,431,20,19,,,North,WH_Cluj,EMP00088,EMP00244,0,,,24302.72,4860.54,19442.18,3694.01,23136.19,19826,-383.82,-1.97,2023-01-10 00:00:00,2023-01-14 00:00:00
7126,8,20230328,2023-03-28 13:48:00,DOC001224,PRD00250,CUST000901,EMP00109,BL004,ACC10001,ORD-929454,INV-396200,In-Store,Credit Card,Paid,Standard,60,514.59,406.28,25,19,FIRST_ORDER,,West,WH_Cluj,EMP00001,EMP00122,0,,,30875.4,7718.85,23156.55,4399.74,27556.29,24376.8,-1220.25,-5.27,2023-03-28 00:00:00,2023-03-31 00:00:00
7127,4,20240628,2024-06-28 11:25:00,DOC003833,PRD00130,CUST000948,EMP00055,BL003,ACC10001,ORD-407296,INV-798270,Online,Credit Card,Paid,Standard,81,793.32,450.37,20,19,,,West,WH_Bucharest,EMP00081,EMP00054,0,,Rush Order,64258.92,12851.78,51407.14,9767.36,61174.5,36479.97,14927.17,29.04,2024-06-28 00:00:00,2024-06-29 00:00:00
7128,8,20250522,2025-05-22 10:15:00,DOC002464,PRD00291,CUST000432,EMP00249,BL003,ACC10002,ORD-241967,INV-758354,Online,PayPal,Paid,Express,47,361.67,463.12,0,19,,,South,WH_Cluj,EMP00036,EMP00039,0,,,16998.49,0,16998.49,3229.71,20228.2,21766.64,-4768.15,-28.05,2025-05-22 00:00:00,2025-05-26 00:00:00
7129,6,20241215,2024-12-15 08:08:00,DOC001777,PRD00125,CUST000858,EMP00013,BL004,ACC10002,ORD-283210,INV-725525,Online,Crypto,Paid,Express,43,498.05,168.64,0,19,,,North,WH_Timisoara,EMP00160,EMP00017,1,,,21416.15,0,21416.15,4069.07,25485.22,7251.52,14164.63,66.14,2024-12-15 00:00:00,2024-12-19 00:00:00
7130,6,20230104,2023-01-04 17:51:00,DOC004532,PRD00356,CUST000781,EMP00168,BL005,ACC10001,ORD-468494,INV-799569,Online,Credit Card,Paid,Standard,81,698.17,358.98,0,19,LOYALTY10,,South,WH_Cluj,EMP00111,EMP00105,0,,Special Instructions,56551.77,0,56551.77,10744.84,67296.61,29077.38,27474.39,48.58,2023-01-04 00:00:00,2023-01-04 00:00:00
7131,6,20251112,2025-11-12 18:51:00,DOC001103,PRD00264,CUST000951,EMP00037,BL002,ACC10002,ORD-940575,INV-784136,Online,Credit Card,Paid,Standard,61,930.28,107.42,25,19,SUMMER23,,South,WH_Timisoara,EMP00081,EMP00025,0,,,56747.08,14186.77,42560.31,8086.46,50646.77,6552.62,36007.69,84.6,2025-11-12 00:00:00,2025-11-12 00:00:00
7132,9,20250619,2025-06-19 19:08:00,DOC000015,PRD00201,CUST000162,EMP00214,BL001,ACC10002,ORD-930041,INV-383600,In-Store,Credit Card,Paid,Standard,45,618.02,338.32,0,19,LOYALTY10,VIP,West,WH_Cluj,EMP00228,EMP00097,1,,,27810.9,0,27810.9,5284.07,33094.97,15224.4,12586.5,45.26,2025-06-19 00:00:00,2025-06-22 00:00:00
7133,1,20230930,2023-09-30 08:04:00,DOC003719,PRD00284,CUST000823,EMP00229,BL003,ACC10001,ORD-653308,INV-990110,In-Store,Credit Card,Paid,Standard,64,571.75,282.15,0,19,,Corporate,West,WH_Cluj,EMP00133,EMP00062,0,,,36592,0,36592,6952.48,43544.48,18057.6,18534.4,50.65,2023-09-30 00:00:00,2023-10-03 00:00:00
7134,1,20250530,2025-05-30 18:35:00,DOC000813,PRD00188,CUST000350,EMP00113,BL003,ACC10002,ORD-204340,INV-254743,In-Store,Credit Card,Paid,Standard,4,222.88,162.11,0,19,,,North,WH_Cluj,EMP00023,EMP00221,0,,,891.52,0,891.52,169.39,1060.91,648.44,243.08,27.27,2025-05-30 00:00:00,2025-05-31 00:00:00
7135,5,20250724,2025-07-24 14:06:00,DOC002194,PRD00438,CUST000940,EMP00152,BL001,ACC10002,ORD-387582,INV-188477,Online,Credit Card,Paid,Pickup,63,293.21,44.95,10,19,BLACK_FRIDAY,VIP,South,WH_Timisoara,EMP00083,EMP00008,0,,,18472.23,1847.22,16625.01,3158.75,19783.76,2831.85,13793.16,82.97,2025-07-24 00:00:00,2025-07-27 00:00:00
7136,1,20230102,2023-01-02 13:31:00,DOC004961,PRD00382,CUST000937,EMP00152,BL001,ACC10001,ORD-273562,INV-276749,Mobile App,Credit Card,Pending,Standard,57,315.43,181.97,15,19,,,Central,WH_Bucharest,EMP00183,EMP00130,0,,,17979.51,2696.93,15282.58,2903.69,18186.27,10372.29,4910.29,32.13,2023-01-02 00:00:00,2023-01-05 00:00:00
7137,10,20230529,2023-05-29 10:28:00,DOC000059,PRD00360,CUST000002,EMP00190,BL006,ACC10001,ORD-855295,INV-993578,Phone,PayPal,Overdue,Standard,35,726.72,201.8,0,19,BLACK_FRIDAY,,East,WH_Cluj,EMP00200,EMP00095,0,,,25435.2,0,25435.2,4832.69,30267.89,7063,18372.2,72.23,2023-05-29 00:00:00,2023-05-30 00:00:00
7138,9,20250805,2025-08-05 19:36:00,DOC003600,PRD00044,CUST000716,EMP00098,BL001,ACC10002,ORD-284903,INV-694818,Online,Bank Transfer,Paid,Express,14,715.99,438.11,25,19,,,South,WH_Cluj,EMP00211,EMP00218,0,,,10023.86,2505.96,7517.9,1428.4,8946.3,6133.54,1384.36,18.41,2025-08-05 00:00:00,2025-08-06 00:00:00
7139,4,20230601,2023-06-01 19:55:00,DOC003397,PRD00010,CUST000184,EMP00126,BL004,ACC10001,ORD-939814,INV-631125,In-Store,Credit Card,Paid,Standard,52,256.84,460.24,20,19,BLACK_FRIDAY,,South,WH_Timisoara,EMP00217,EMP00015,0,,Rush Order,13355.68,2671.14,10684.54,2030.06,12714.6,23932.48,-13247.94,-123.99,2023-06-01 00:00:00,2023-06-05 00:00:00
7140,2,20231102,2023-11-02 09:02:00,DOC001136,PRD00005,CUST000854,EMP00058,BL002,ACC10002,ORD-880084,INV-278156,Online,Bank Transfer,Pending,Standard,41,40.53,475.42,0,19,,,South,WH_Cluj,EMP00136,EMP00010,0,,Fragile,1661.73,0,1661.73,315.73,1977.46,19492.22,-17830.49,-1073.01,2023-11-02 00:00:00,2023-11-05 00:00:00
7141,3,20250531,2025-05-31 17:29:00,DOC003960,PRD00357,CUST000870,EMP00105,BL002,ACC10001,ORD-644441,INV-472690,In-Store,Credit Card,Paid,Express,79,95.38,144.49,5,19,SUMMER23,VIP,South,WH_Timisoara,EMP00178,EMP00102,0,,,7535.02,376.75,7158.27,1360.07,8518.34,11414.71,-4256.44,-59.46,2025-05-31 00:00:00,2025-05-31 00:00:00
7142,9,20240419,2024-04-19 10:39:00,DOC001522,PRD00376,CUST000781,EMP00214,BL001,ACC10001,ORD-606075,INV-703285,Mobile App,Credit Card,Pending,Standard,62,664.37,433.44,5,19,,,North,WH_Bucharest,EMP00121,EMP00086,0,,,41190.94,2059.55,39131.39,7434.96,46566.35,26873.28,12258.11,31.33,2024-04-19 00:00:00,2024-04-21 00:00:00
7143,8,20250317,2025-03-17 19:30:00,DOC003164,PRD00175,CUST000432,EMP00098,BL005,ACC10002,ORD-832393,INV-187728,In-Store,Cash,Paid,Express,86,644.72,393.58,5,19,LOYALTY10,,West,WH_Cluj,EMP00177,EMP00162,0,,,55445.92,2772.3,52673.62,10007.99,62681.61,33847.88,18825.74,35.74,2025-03-17 00:00:00,2025-03-17 00:00:00
7144,3,20251230,2025-12-30 15:47:00,DOC000975,PRD00159,CUST000372,EMP00249,BL002,ACC10001,ORD-594994,INV-907990,Online,Cash,Paid,Pickup,64,858.86,465.25,10,19,,,West,WH_Cluj,EMP00141,EMP00107,0,,,54967.04,5496.7,49470.34,9399.36,58869.7,29776,19694.34,39.81,2025-12-30 00:00:00,2026-01-03 00:00:00
7145,8,20230202,2023-02-02 18:26:00,DOC003279,PRD00244,CUST000857,EMP00051,BL005,ACC10001,ORD-664762,INV-681461,Mobile App,Cash,Paid,Standard,63,46.03,300.37,15,19,LOYALTY10,,Central,WH_Timisoara,EMP00189,EMP00077,0,,,2899.89,434.98,2464.91,468.33,2933.24,18923.31,-16458.4,-667.71,2023-02-02 00:00:00,2023-02-06 00:00:00
7146,4,20250216,2025-02-16 14:05:00,DOC004352,PRD00029,CUST000936,EMP00214,BL002,ACC10001,ORD-816947,INV-466398,Online,Credit Card,Pending,Standard,30,73.46,27.44,0,19,,,West,WH_Timisoara,EMP00110,EMP00223,0,,,2203.8,0,2203.8,418.72,2622.52,823.2,1380.6,62.65,2025-02-16 00:00:00,2025-02-20 00:00:00
7147,6,20250305,2025-03-05 19:28:00,DOC000947,PRD00387,CUST000615,EMP00058,BL006,ACC10002,ORD-232963,INV-241151,In-Store,Credit Card,Paid,Standard,92,844.5,317.55,5,19,,,Central,WH_Bucharest,EMP00160,EMP00179,0,,,77694,3884.7,73809.3,14023.77,87833.07,29214.6,44594.7,60.42,2025-03-05 00:00:00,2025-03-05 00:00:00
7148,4,20240102,2024-01-02 14:08:00,DOC004879,PRD00154,CUST000444,EMP00152,BL005,ACC10002,ORD-447294,INV-884070,In-Store,Credit Card,Paid,Standard,93,764.36,339.18,0,19,,,East,WH_Bucharest,EMP00110,EMP00103,0,,,71085.48,0,71085.48,13506.24,84591.72,31543.74,39541.74,55.63,2024-01-02 00:00:00,2024-01-02 00:00:00
7149,5,20230919,2023-09-19 12:53:00,DOC003600,PRD00095,CUST000495,EMP00081,BL004,ACC10001,ORD-815988,INV-571871,Phone,Credit Card,Paid,Express,28,966.79,264.95,0,19,BLACK_FRIDAY,,West,WH_Timisoara,EMP00193,EMP00189,0,,,27070.12,0,27070.12,5143.32,32213.44,7418.6,19651.52,72.59,2023-09-19 00:00:00,2023-09-22 00:00:00
7150,10,20241007,2024-10-07 19:19:00,DOC003074,PRD00002,CUST000037,EMP00058,BL002,ACC10002,ORD-923272,INV-595476,Partner,Credit Card,Paid,Pickup,58,354.66,33.05,0,19,SUMMER23,,East,WH_Timisoara,EMP00105,EMP00062,0,,,20570.28,0,20570.28,3908.35,24478.63,1916.9,18653.38,90.68,2024-10-07 00:00:00,2024-10-07 00:00:00
7151,9,20240621,2024-06-21 17:49:00,DOC003134,PRD00335,CUST000533,EMP00229,BL002,ACC10002,ORD-206849,INV-932343,In-Store,Credit Card,Paid,Express,2,841.86,470.01,0,19,SUMMER23,,East,WH_Timisoara,EMP00115,EMP00003,0,,,1683.72,0,1683.72,319.91,2003.63,940.02,743.7,44.17,2024-06-21 00:00:00,2024-06-25 00:00:00
7152,2,20251202,2025-12-02 10:10:00,DOC000117,PRD00461,CUST000274,EMP00037,BL003,ACC10002,ORD-113114,INV-397544,In-Store,Credit Card,Paid,Express,31,334.75,55.04,5,19,,VIP,South,WH_Bucharest,EMP00152,EMP00214,0,,,10377.25,518.86,9858.39,1873.09,11731.48,1706.24,8152.15,82.69,2025-12-02 00:00:00,2025-12-02 00:00:00
7153,9,20230116,2023-01-16 08:18:00,DOC000014,PRD00092,CUST000501,EMP00232,BL002,ACC10002,ORD-132670,INV-211150,In-Store,Credit Card,Paid,Standard,51,769.19,8.59,5,19,,Corporate,Central,WH_Cluj,EMP00227,EMP00144,0,,,39228.69,1961.43,37267.26,7080.78,44348.04,438.09,36829.17,98.82,2023-01-16 00:00:00,2023-01-18 00:00:00
7154,3,20230415,2023-04-15 08:38:00,DOC004287,PRD00056,CUST000979,EMP00051,BL003,ACC10001,ORD-579984,INV-550136,Online,Credit Card,Partial,Express,73,664.38,216.65,0,19,,,North,WH_Timisoara,EMP00184,EMP00059,1,,,48499.74,0,48499.74,9214.95,57714.69,15815.45,32684.29,67.39,2023-04-15 00:00:00,2023-04-19 00:00:00
7155,5,20250301,2025-03-01 13:09:00,DOC000061,PRD00236,CUST000845,EMP00081,BL006,ACC10002,ORD-582633,INV-147189,Phone,Credit Card,Paid,Express,88,612.3,157.8,5,19,,Corporate,Central,WH_Bucharest,EMP00152,EMP00222,0,,,53882.4,2694.12,51188.28,9725.77,60914.05,13886.4,37301.88,72.87,2025-03-01 00:00:00,2025-03-02 00:00:00
7156,7,20241220,2024-12-20 11:04:00,DOC001821,PRD00398,CUST000183,EMP00126,BL001,ACC10001,ORD-605143,INV-826167,In-Store,PayPal,Paid,Pickup,35,304.61,377.87,0,19,,,Central,WH_Timisoara,EMP00044,EMP00053,0,,,10661.35,0,10661.35,2025.66,12687.01,13225.45,-2564.1,-24.05,2024-12-20 00:00:00,2024-12-24 00:00:00
7157,2,20251218,2025-12-18 14:38:00,DOC001231,PRD00332,CUST000601,EMP00098,BL003,ACC10001,ORD-261955,INV-576203,In-Store,Bank Transfer,Paid,Express,80,229.03,162.91,15,19,,,Central,WH_Bucharest,EMP00184,EMP00248,1,,,18322.4,2748.36,15574.04,2959.07,18533.11,13032.8,2541.24,16.32,2025-12-18 00:00:00,2025-12-20 00:00:00
7158,4,20251005,2025-10-05 17:22:00,DOC003835,PRD00015,CUST000208,EMP00153,BL001,ACC10002,ORD-161341,INV-553254,Online,Cash,Paid,Express,92,618.87,178.71,15,19,,,North,WH_Bucharest,EMP00102,EMP00028,0,,,56936.04,8540.41,48395.63,9195.17,57590.8,16441.32,31954.31,66.03,2025-10-05 00:00:00,2025-10-05 00:00:00
7159,1,20230217,2023-02-17 17:05:00,DOC000225,PRD00085,CUST000109,EMP00190,BL002,ACC10001,ORD-315574,INV-688539,Mobile App,Cash,Paid,Standard,24,315.32,479.9,10,19,SUMMER23,,West,WH_Timisoara,EMP00078,EMP00040,0,,,7567.68,756.77,6810.91,1294.07,8104.98,11517.6,-4706.69,-69.11,2023-02-17 00:00:00,2023-02-20 00:00:00
