Document_ID,Document_Number,Document_Type,Document_Date,Status
DOC004136,INV-004136,Purchase_Order,2025-08-19 00:00:00,Posted
DOC004137,INV-004137,Payroll,2024-06-10 00:00:00,Posted
DOC004138,INV-004138,Purchase_Order,2024-05-18 00:00:00,Draft
DOC004139,INV-004139,Purchase_Order,2025-07-19 00:00:00,Posted
DOC004140,INV-004140,Budget_Entry,2024-12-09 00:00:00,Posted
DOC004141,INV-004141,Purchase_Order,2023-08-23 00:00:00,Approved
DOC004142,INV-004142,Sales_Invoice,2025-10-26 00:00:00,Posted
DOC004143,INV-004143,Stock_Movement,2024-05-08 00:00:00,Posted
DOC004144,INV-004144,Budget_Entry,2025-05-27 00:00:00,Posted
DOC004145,INV-004145,Purchase_Order,2025-08-24 00:00:00,Approved
DOC004146,INV-004146,Sales_Invoice,2025-08-23 00:00:00,Posted
DOC004147,INV-004147,Stock_Movement,2025-08-21 00:00:00,Posted
DOC004148,INV-004148,Budget_Entry,2025-06-15 00:00:00,Posted
DOC004149,INV-004149,Sales_Invoice,2023-08-05 00:00:00,Posted
DOC004150,INV-004150,Purchase_Order,2024-09-14 00:00:00,Posted
DOC004151,INV-004151,Payroll,2023-12-19 00:00:00,Approved
DOC004152,INV-004152,Payroll,2024-11-22 00:00:00,Posted
DOC004153,INV-004153,Budget_Entry,2024-11-05 00:00:00,Cancelled
DOC004154,INV-004154,Sales_Invoice,2024-09-22 00:00:00,Posted
DOC004155,INV-004155,Stock_Movement,2023-11-21 00:00:00,Posted
DOC004156,INV-004156,Sales_Invoice,2025-06-19 00:00:00,Posted
DOC004157,INV-004157,Payroll,2023-11-04 00:00:00,Posted
DOC004158,INV-004158,Budget_Entry,2024-10-15 00:00:00,Posted
DOC004159,INV-004159,Purchase_Order,2023-10-12 00:00:00,Posted
DOC004160,INV-004160,Sales_Invoice,2024-01-27 00:00:00,Posted
DOC004161,INV-004161,Payroll,2023-12-26 00:00:00,Posted
DOC004162,INV-004162,Stock_Movement,2025-02-07 00:00:00,Approved
DOC004163,INV-004163,Budget_Entry,2025-03-07 00:00:00,Posted
DOC004164,INV-004164,Purchase_Order,2025-07-20 00:00:00,Approved
DOC004165,INV-004165,Sales_Invoice,2023-06-14 00:00:00,Posted
DOC004166,INV-004166,Stock_Movement,2025-01-02 00:00:00,Posted
DOC004167,INV-004167,Purchase_Order,2024-08-03 00:00:00,Posted
DOC004168,INV-004168,Payroll,2025-03-31 00:00:00,Posted
DOC004169,INV-004169,Payroll,2023-05-04 00:00:00,Approved
DOC004170,INV-004170,Stock_Movement,2023-12-10 00:00:00,Posted
DOC004171,INV-004171,Payroll,2024-06-07 00:00:00,Posted
DOC004172,INV-004172,Budget_Entry,2025-12-11 00:00:00,Posted
DOC004173,INV-004173,Stock_Movement,2023-05-09 00:00:00,Cancelled
DOC004174,INV-004174,Payroll,2024-10-18 00:00:00,Posted
DOC004175,INV-004175,Sales_Invoice,2025-01-07 00:00:00,Draft
DOC004176,INV-004176,Payroll,2025-07-27 00:00:00,Posted
DOC004177,INV-004177,Budget_Entry,2023-03-12 00:00:00,Approved
DOC004178,INV-004178,Purchase_Order,2023-09-30 00:00:00,Approved
DOC004179,INV-004179,Purchase_Order,2025-10-23 00:00:00,Posted
DOC004180,INV-004180,Payroll,2023-01-22 00:00:00,Posted
DOC004181,INV-004181,Purchase_Order,2023-06-15 00:00:00,Posted
DOC004182,INV-004182,Payroll,2025-05-24 00:00:00,Posted
DOC004183,INV-004183,Budget_Entry,2024-05-12 00:00:00,Posted
DOC004184,INV-004184,Purchase_Order,2024-03-09 00:00:00,Posted
DOC004185,INV-004185,Sales_Invoice,2025-01-27 00:00:00,Posted
DOC004186,INV-004186,Payroll,2023-08-22 00:00:00,Posted
DOC004187,INV-004187,Purchase_Order,2025-04-16 00:00:00,Posted
DOC004188,INV-004188,Budget_Entry,2024-10-24 00:00:00,Posted
DOC004189,INV-004189,Budget_Entry,2024-12-25 00:00:00,Posted
DOC004190,INV-004190,Sales_Invoice,2024-01-11 00:00:00,Posted
DOC004191,INV-004191,Budget_Entry,2024-12-30 00:00:00,Posted
DOC004192,INV-004192,Budget_Entry,2023-10-30 00:00:00,Posted
DOC004193,INV-004193,Purchase_Order,2024-02-09 00:00:00,Posted
DOC004194,INV-004194,Payroll,2024-12-08 00:00:00,Posted
DOC004195,INV-004195,Stock_Movement,2025-07-05 00:00:00,Approved
DOC004196,INV-004196,Budget_Entry,2023-01-21 00:00:00,Posted
DOC004197,INV-004197,Budget_Entry,2023-09-14 00:00:00,Posted
DOC004198,INV-004198,Stock_Movement,2024-02-03 00:00:00,Posted
DOC004199,INV-004199,Budget_Entry,2023-02-20 00:00:00,Posted
DOC004200,INV-004200,Purchase_Order,2024-03-22 00:00:00,Posted
DOC004201,INV-004201,Purchase_Order,2025-04-06 00:00:00,Posted
DOC004202,INV-004202,Stock_Movement,2024-08-17 00:00:00,Posted
DOC004203,INV-004203,Budget_Entry,2025-03-28 00:00:00,Posted
DOC004204,INV-004204,Budget_Entry,2024-09-27 00:00:00,Posted
DOC004205,INV-004205,Payroll,2025-12-08 00:00:00,Posted
DOC004206,INV-004206,Budget_Entry,2025-02-13 00:00:00,Posted
DOC004207,INV-004207,Purchase_Order,2025-08-30 00:00:00,Posted
DOC004208,INV-004208,Sales_Invoice,2024-02-01 00:00:00,Posted
DOC004209,INV-004209,Sales_Invoice,2024-11-13 00:00:00,Draft
DOC004210,INV-004210,Sales_Invoice,2025-11-16 00:00:00,Posted
DOC004211,INV-004211,Sales_Invoice,2024-12-11 00:00:00,Posted
DOC004212,INV-004212,Budget_Entry,2024-06-12 00:00:00,Posted
DOC004213,INV-004213,Budget_Entry,2024-11-15 00:00:00,Draft
DOC004214,INV-004214,Payroll,2024-09-04 00:00:00,Cancelled
DOC004215,INV-004215,Budget_Entry,2023-07-05 00:00:00,Posted
DOC004216,INV-004216,Sales_Invoice,2024-11-26 00:00:00,Approved
DOC004217,INV-004217,Stock_Movement,2023-08-03 00:00:00,Posted
DOC004218,INV-004218,Stock_Movement,2023-08-04 00:00:00,Posted
DOC004219,INV-004219,Purchase_Order,2023-01-29 00:00:00,Posted
DOC004220,INV-004220,Purchase_Order,2023-04-12 00:00:00,Posted
DOC004221,INV-004221,Budget_Entry,2023-05-03 00:00:00,Posted
DOC004222,INV-004222,Stock_Movement,2023-02-23 00:00:00,Approved
DOC004223,INV-004223,Sales_Invoice,2024-09-07 00:00:00,Posted
DOC004224,INV-004224,Sales_Invoice,2024-07-10 00:00:00,Posted
DOC004225,INV-004225,Sales_Invoice,2023-04-24 00:00:00,Posted
DOC004226,INV-004226,Budget_Entry,2025-05-04 00:00:00,Approved
DOC004227,INV-004227,Budget_Entry,2024-11-06 00:00:00,Posted
DOC004228,INV-004228,Payroll,2025-09-03 00:00:00,Posted
DOC004229,INV-004229,Sales_Invoice,2024-12-01 00:00:00,Posted
DOC004230,INV-004230,Sales_Invoice,2023-10-19 00:00:00,Posted
DOC004231,INV-004231,Budget_Entry,2023-09-18 00:00:00,Posted
DOC004232,INV-004232,Budget_Entry,2024-07-17 00:00:00,Posted
DOC004233,INV-004233,Payroll,2023-02-18 00:00:00,Posted
DOC004234,INV-004234,Payroll,2025-10-26 00:00:00,Draft
DOC004235,INV-004235,Purchase_Order,2024-01-14 00:00:00,Posted
DOC004236,INV-004236,Stock_Movement,2023-08-12 00:00:00,Posted
DOC004237,INV-004237,Sales_Invoice,2025-11-12 00:00:00,Posted
DOC004238,INV-004238,Sales_Invoice,2025-10-04 00:00:00,Posted
DOC004239,INV-004239,Payroll,2024-10-18 00:00:00,Posted
DOC004240,INV-004240,Payroll,2023-04-20 00:00:00,Posted
DOC004241,INV-004241,Purchase_Order,2024-12-24 00:00:00,Posted
DOC004242,INV-004242,Stock_Movement,2024-07-06 00:00:00,Cancelled
DOC004243,INV-004243,Purchase_Order,2025-10-02 00:00:00,Posted
DOC004244,INV-004244,Stock_Movement,2024-11-28 00:00:00,Posted
DOC004245,INV-004245,Sales_Invoice,2024-12-26 00:00:00,Draft
DOC004246,INV-004246,Purchase_Order,2023-11-02 00:00:00,Posted
DOC004247,INV-004247,Payroll,2025-08-16 00:00:00,Posted
DOC004248,INV-004248,Purchase_Order,2025-08-11 00:00:00,Approved
DOC004249,INV-004249,Purchase_Order,2024-09-12 00:00:00,Posted
DOC004250,INV-004250,Sales_Invoice,2024-09-21 00:00:00,Posted
DOC004251,INV-004251,Payroll,2025-05-26 00:00:00,Draft
DOC004252,INV-004252,Payroll,2024-07-09 00:00:00,Posted
DOC004253,INV-004253,Budget_Entry,2023-03-08 00:00:00,Posted
DOC004254,INV-004254,Budget_Entry,2025-04-14 00:00:00,Approved
DOC004255,INV-004255,Budget_Entry,2023-07-25 00:00:00,Posted
DOC004256,INV-004256,Sales_Invoice,2025-02-24 00:00:00,Posted
DOC004257,INV-004257,Purchase_Order,2023-06-04 00:00:00,Posted
DOC004258,INV-004258,Payroll,2025-12-08 00:00:00,Posted
DOC004259,INV-004259,Payroll,2025-02-21 00:00:00,Posted
DOC004260,INV-004260,Purchase_Order,2024-08-07 00:00:00,Posted
DOC004261,INV-004261,Payroll,2024-12-08 00:00:00,Posted
DOC004262,INV-004262,Purchase_Order,2023-06-28 00:00:00,Posted
DOC004263,INV-004263,Sales_Invoice,2025-12-07 00:00:00,Draft
DOC004264,INV-004264,Sales_Invoice,2025-12-31 00:00:00,Posted
DOC004265,INV-004265,Sales_Invoice,2023-04-23 00:00:00,Posted
DOC004266,INV-004266,Purchase_Order,2025-01-26 00:00:00,Posted
DOC004267,INV-004267,Purchase_Order,2025-06-15 00:00:00,Posted
DOC004268,INV-004268,Stock_Movement,2025-03-31 00:00:00,Cancelled
DOC004269,INV-004269,Payroll,2023-06-08 00:00:00,Posted
DOC004270,INV-004270,Payroll,2025-02-24 00:00:00,Posted
DOC004271,INV-004271,Stock_Movement,2025-11-19 00:00:00,Posted
DOC004272,INV-004272,Stock_Movement,2023-09-08 00:00:00,Cancelled
DOC004273,INV-004273,Sales_Invoice,2023-04-23 00:00:00,Posted
DOC004274,INV-004274,Stock_Movement,2023-09-16 00:00:00,Posted
DOC004275,INV-004275,Purchase_Order,2023-04-17 00:00:00,Posted
DOC004276,INV-004276,Budget_Entry,2024-07-28 00:00:00,Posted
DOC004277,INV-004277,Purchase_Order,2025-09-17 00:00:00,Posted
DOC004278,INV-004278,Stock_Movement,2024-03-02 00:00:00,Posted
DOC004279,INV-004279,Payroll,2025-05-08 00:00:00,Posted
DOC004280,INV-004280,Purchase_Order,2025-07-06 00:00:00,Approved
DOC004281,INV-004281,Payroll,2024-09-18 00:00:00,Posted
DOC004282,INV-004282,Purchase_Order,2024-04-19 00:00:00,Posted
DOC004283,INV-004283,Payroll,2024-07-05 00:00:00,Approved
DOC004284,INV-004284,Purchase_Order,2023-12-10 00:00:00,Posted
DOC004285,INV-004285,Payroll,2024-09-19 00:00:00,Posted
DOC004286,INV-004286,Budget_Entry,2023-05-16 00:00:00,Posted
DOC004287,INV-004287,Sales_Invoice,2023-10-04 00:00:00,Posted
DOC004288,INV-004288,Purchase_Order,2023-01-31 00:00:00,Posted
DOC004289,INV-004289,Budget_Entry,2023-09-04 00:00:00,Posted
DOC004290,INV-004290,Sales_Invoice,2024-02-15 00:00:00,Posted
DOC004291,INV-004291,Purchase_Order,2023-01-27 00:00:00,Posted
DOC004292,INV-004292,Budget_Entry,2023-03-14 00:00:00,Approved
DOC004293,INV-004293,Budget_Entry,2024-11-03 00:00:00,Posted
DOC004294,INV-004294,Budget_Entry,2024-04-20 00:00:00,Posted
DOC004295,INV-004295,Stock_Movement,2023-10-14 00:00:00,Posted
DOC004296,INV-004296,Payroll,2023-07-31 00:00:00,Posted
DOC004297,INV-004297,Sales_Invoice,2024-02-05 00:00:00,Posted
DOC004298,INV-004298,Payroll,2024-10-16 00:00:00,Posted
DOC004299,INV-004299,Payroll,2025-11-23 00:00:00,Posted
DOC004300,INV-004300,Payroll,2024-05-12 00:00:00,Draft
DOC004301,INV-004301,Budget_Entry,2025-04-27 00:00:00,Posted
DOC004302,INV-004302,Payroll,2023-04-08 00:00:00,Posted
DOC004303,INV-004303,Stock_Movement,2024-01-01 00:00:00,Posted
DOC004304,INV-004304,Purchase_Order,2024-04-07 00:00:00,Approved
DOC004305,INV-004305,Budget_Entry,2023-01-28 00:00:00,Posted
DOC004306,INV-004306,Sales_Invoice,2024-12-13 00:00:00,Posted
DOC004307,INV-004307,Purchase_Order,2023-09-30 00:00:00,Posted
DOC004308,INV-004308,Purchase_Order,2025-04-05 00:00:00,Posted
DOC004309,INV-004309,Purchase_Order,2023-07-21 00:00:00,Draft
DOC004310,INV-004310,Payroll,2024-03-25 00:00:00,Cancelled
DOC004311,INV-004311,Payroll,2023-01-19 00:00:00,Posted
DOC004312,INV-004312,Budget_Entry,2023-11-07 00:00:00,Cancelled
DOC004313,INV-004313,Payroll,2024-02-16 00:00:00,Posted
DOC004314,INV-004314,Payroll,2025-01-11 00:00:00,Posted
DOC004315,INV-004315,Payroll,2024-09-15 00:00:00,Posted
DOC004316,INV-004316,Budget_Entry,2025-01-01 00:00:00,Posted
DOC004317,INV-004317,Budget_Entry,2024-09-26 00:00:00,Posted
DOC004318,INV-004318,Stock_Movement,2024-05-12 00:00:00,Posted
DOC004319,INV-004319,Stock_Movement,2023-09-01 00:00:00,Cancelled
DOC004320,INV-004320,Stock_Movement,2024-11-20 00:00:00,Posted
DOC004321,INV-004321,Stock_Movement,2024-07-30 00:00:00,Posted
DOC004322,INV-004322,Purchase_Order,2024-05-29 00:00:00,Approved
DOC004323,INV-004323,Purchase_Order,2023-07-26 00:00:00,Cancelled
DOC004324,INV-004324,Stock_Movement,2025-08-05 00:00:00,Posted
DOC004325,INV-004325,Stock_Movement,2024-01-29 00:00:00,Posted
DOC004326,INV-004326,Sales_Invoice,2025-11-10 00:00:00,Posted
DOC004327,INV-004327,Purchase_Order,2024-12-18 00:00:00,Posted
DOC004328,INV-004328,Sales_Invoice,2023-07-21 00:00:00,Posted
DOC004329,INV-004329,Sales_Invoice,2023-04-30 00:00:00,Posted
DOC004330,INV-004330,Payroll,2024-01-24 00:00:00,Posted
DOC004331,INV-004331,Budget_Entry,2023-08-22 00:00:00,Posted
DOC004332,INV-004332,Purchase_Order,2024-08-24 00:00:00,Posted
DOC004333,INV-004333,Stock_Movement,2024-12-12 00:00:00,Approved
DOC004334,INV-004334,Stock_Movement,2025-09-08 00:00:00,Approved
DOC004335,INV-004335,Budget_Entry,2025-05-06 00:00:00,Posted
DOC004336,INV-004336,Purchase_Order,2023-03-17 00:00:00,Posted
DOC004337,INV-004337,Stock_Movement,2024-10-10 00:00:00,Posted
DOC004338,INV-004338,Stock_Movement,2024-10-11 00:00:00,Draft
DOC004339,INV-004339,Payroll,2024-05-10 00:00:00,Cancelled
DOC004340,INV-004340,Sales_Invoice,2025-04-09 00:00:00,Cancelled
DOC004341,INV-004341,Stock_Movement,2024-04-27 00:00:00,Posted
DOC004342,INV-004342,Purchase_Order,2025-12-19 00:00:00,Posted
DOC004343,INV-004343,Budget_Entry,2025-09-17 00:00:00,Posted
DOC004344,INV-004344,Payroll,2024-09-10 00:00:00,Posted
DOC004345,INV-004345,Purchase_Order,2024-07-03 00:00:00,Posted
DOC004346,INV-004346,Payroll,2024-10-07 00:00:00,Posted
DOC004347,INV-004347,Sales_Invoice,2024-05-16 00:00:00,Posted
DOC004348,INV-004348,Stock_Movement,2025-04-25 00:00:00,Posted
DOC004349,INV-004349,Purchase_Order,2023-02-22 00:00:00,Posted
DOC004350,INV-004350,Budget_Entry,2024-03-25 00:00:00,Posted
DOC004351,INV-004351,Sales_Invoice,2023-03-03 00:00:00,Posted
DOC004352,INV-004352,Sales_Invoice,2025-11-12 00:00:00,Posted
DOC004353,INV-004353,Payroll,2023-02-13 00:00:00,Posted
DOC004354,INV-004354,Sales_Invoice,2025-03-30 00:00:00,Posted
DOC004355,INV-004355,Purchase_Order,2024-10-20 00:00:00,Posted
DOC004356,INV-004356,Payroll,2024-12-28 00:00:00,Posted
DOC004357,INV-004357,Sales_Invoice,2025-05-01 00:00:00,Posted
DOC004358,INV-004358,Budget_Entry,2023-02-16 00:00:00,Posted
DOC004359,INV-004359,Purchase_Order,2025-03-30 00:00:00,Posted
DOC004360,INV-004360,Budget_Entry,2025-11-13 00:00:00,Posted
DOC004361,INV-004361,Budget_Entry,2023-03-30 00:00:00,Posted
DOC004362,INV-004362,Payroll,2025-01-04 00:00:00,Approved
DOC004363,INV-004363,Stock_Movement,2023-06-27 00:00:00,Posted
DOC004364,INV-004364,Payroll,2025-10-15 00:00:00,Approved
DOC004365,INV-004365,Purchase_Order,2025-12-18 00:00:00,Posted
DOC004366,INV-004366,Purchase_Order,2025-06-19 00:00:00,Posted
DOC004367,INV-004367,Payroll,2024-03-13 00:00:00,Posted
DOC004368,INV-004368,Stock_Movement,2024-03-01 00:00:00,Approved
DOC004369,INV-004369,Payroll,2025-08-25 00:00:00,Posted
DOC004370,INV-004370,Purchase_Order,2024-04-30 00:00:00,Posted
DOC004371,INV-004371,Stock_Movement,2024-04-04 00:00:00,Draft
DOC004372,INV-004372,Purchase_Order,2025-07-09 00:00:00,Posted
DOC004373,INV-004373,Stock_Movement,2025-11-04 00:00:00,Posted
DOC004374,INV-004374,Stock_Movement,2025-01-17 00:00:00,Posted
DOC004375,INV-004375,Payroll,2023-02-20 00:00:00,Posted
DOC004376,INV-004376,Payroll,2023-11-05 00:00:00,Posted
DOC004377,INV-004377,Payroll,2025-11-23 00:00:00,Posted
DOC004378,INV-004378,Stock_Movement,2025-10-01 00:00:00,Posted
DOC004379,INV-004379,Stock_Movement,2024-09-26 00:00:00,Draft
DOC004380,INV-004380,Purchase_Order,2023-07-24 00:00:00,Posted
DOC004381,INV-004381,Budget_Entry,2025-01-09 00:00:00,Posted
DOC004382,INV-004382,Payroll,2025-12-29 00:00:00,Approved
DOC004383,INV-004383,Purchase_Order,2024-06-16 00:00:00,Posted
DOC004384,INV-004384,Purchase_Order,2023-04-18 00:00:00,Posted
DOC004385,INV-004385,Sales_Invoice,2025-05-25 00:00:00,Posted
DOC004386,INV-004386,Payroll,2023-09-08 00:00:00,Posted
DOC004387,INV-004387,Purchase_Order,2023-05-15 00:00:00,Posted
DOC004388,INV-004388,Sales_Invoice,2024-11-19 00:00:00,Approved
DOC004389,INV-004389,Payroll,2024-02-11 00:00:00,Posted
DOC004390,INV-004390,Stock_Movement,2023-04-12 00:00:00,Posted
DOC004391,INV-004391,Sales_Invoice,2024-11-23 00:00:00,Posted
DOC004392,INV-004392,Stock_Movement,2024-02-08 00:00:00,Posted
DOC004393,INV-004393,Budget_Entry,2025-03-24 00:00:00,Posted
DOC004394,INV-004394,Budget_Entry,2025-10-22 00:00:00,Posted
DOC004395,INV-004395,Budget_Entry,2025-05-04 00:00:00,Draft
DOC004396,INV-004396,Budget_Entry,2025-10-23 00:00:00,Posted
DOC004397,INV-004397,Purchase_Order,2025-07-30 00:00:00,Posted
DOC004398,INV-004398,Budget_Entry,2025-10-17 00:00:00,Posted
DOC004399,INV-004399,Purchase_Order,2023-06-26 00:00:00,Posted
DOC004400,INV-004400,Purchase_Order,2025-05-22 00:00:00,Posted
DOC004401,INV-004401,Payroll,2024-04-21 00:00:00,Approved
DOC004402,INV-004402,Purchase_Order,2024-02-02 00:00:00,Posted
DOC004403,INV-004403,Purchase_Order,2023-08-08 00:00:00,Posted
DOC004404,INV-004404,Budget_Entry,2023-06-22 00:00:00,Posted
DOC004405,INV-004405,Purchase_Order,2025-01-05 00:00:00,Posted
DOC004406,INV-004406,Stock_Movement,2024-05-16 00:00:00,Cancelled
DOC004407,INV-004407,Budget_Entry,2025-01-30 00:00:00,Posted
DOC004408,INV-004408,Sales_Invoice,2023-05-11 00:00:00,Posted
DOC004409,INV-004409,Budget_Entry,2025-03-08 00:00:00,Posted
DOC004410,INV-004410,Purchase_Order,2025-03-09 00:00:00,Posted
DOC004411,INV-004411,Stock_Movement,2025-07-18 00:00:00,Posted
DOC004412,INV-004412,Budget_Entry,2024-12-23 00:00:00,Posted
DOC004413,INV-004413,Stock_Movement,2025-11-09 00:00:00,Posted
DOC004414,INV-004414,Sales_Invoice,2023-08-03 00:00:00,Posted
DOC004415,INV-004415,Sales_Invoice,2024-05-02 00:00:00,Posted
DOC004416,INV-004416,Payroll,2023-11-09 00:00:00,Posted
DOC004417,INV-004417,Payroll,2023-03-20 00:00:00,Posted
DOC004418,INV-004418,Budget_Entry,2023-06-29 00:00:00,Posted
DOC004419,INV-004419,Payroll,2025-09-30 00:00:00,Posted
DOC004420,INV-004420,Stock_Movement,2024-11-05 00:00:00,Approved
DOC004421,INV-004421,Payroll,2023-01-14 00:00:00,Posted
DOC004422,INV-004422,Stock_Movement,2025-05-08 00:00:00,Posted
DOC004423,INV-004423,Payroll,2023-09-03 00:00:00,Posted
DOC004424,INV-004424,Payroll,2025-11-03 00:00:00,Posted
DOC004425,INV-004425,Payroll,2023-04-09 00:00:00,Posted
DOC004426,INV-004426,Purchase_Order,2023-02-02 00:00:00,Approved
DOC004427,INV-004427,Purchase_Order,2023-09-14 00:00:00,Cancelled
DOC004428,INV-004428,Payroll,2023-02-03 00:00:00,Posted
DOC004429,INV-004429,Stock_Movement,2023-01-19 00:00:00,Draft
DOC004430,INV-004430,Budget_Entry,2024-08-11 00:00:00,Posted
DOC004431,INV-004431,Sales_Invoice,2023-05-17 00:00:00,Posted
DOC004432,INV-004432,Purchase_Order,2023-12-25 00:00:00,Posted
DOC004433,INV-004433,Payroll,2025-01-23 00:00:00,Posted
DOC004434,INV-004434,Sales_Invoice,2024-02-08 00:00:00,Posted
DOC004435,INV-004435,Purchase_Order,2023-09-07 00:00:00,Posted
DOC004436,INV-004436,Budget_Entry,2024-03-21 00:00:00,Posted
DOC004437,INV-004437,Stock_Movement,2025-08-11 00:00:00,Approved
DOC004438,INV-004438,Payroll,2023-10-05 00:00:00,Draft
DOC004439,INV-004439,Budget_Entry,2023-04-22 00:00:00,Posted
DOC004440,INV-004440,Purchase_Order,2025-01-15 00:00:00,Approved
DOC004441,INV-004441,Payroll,2024-11-18 00:00:00,Posted
DOC004442,INV-004442,Sales_Invoice,2024-01-27 00:00:00,Posted
DOC004443,INV-004443,Stock_Movement,2025-08-26 00:00:00,Posted
DOC004444,INV-004444,Purchase_Order,2023-05-23 00:00:00,Posted
DOC004445,INV-004445,Stock_Movement,2025-11-21 00:00:00,Posted
DOC004446,INV-004446,Payroll,2023-06-30 00:00:00,Posted
DOC004447,INV-004447,Budget_Entry,2024-08-01 00:00:00,Posted
DOC004448,INV-004448,Stock_Movement,2025-03-08 00:00:00,Posted
DOC004449,INV-004449,Sales_Invoice,2023-09-26 00:00:00,Approved
DOC004450,INV-004450,Purchase_Order,2024-07-06 00:00:00,Posted
DOC004451,INV-004451,Sales_Invoice,2024-09-24 00:00:00,Posted
DOC004452,INV-004452,Stock_Movement,2023-10-02 00:00:00,Posted
DOC004453,INV-004453,Budget_Entry,2025-01-12 00:00:00,Posted
DOC004454,INV-004454,Budget_Entry,2023-03-27 00:00:00,Posted
DOC004455,INV-004455,Sales_Invoice,2025-12-22 00:00:00,Posted
DOC004456,INV-004456,Payroll,2024-02-08 00:00:00,Posted
DOC004457,INV-004457,Payroll,2023-07-11 00:00:00,Draft
DOC004458,INV-004458,Budget_Entry,2025-11-20 00:00:00,Posted
DOC004459,INV-004459,Sales_Invoice,2023-04-17 00:00:00,Posted
DOC004460,INV-004460,Sales_Invoice,2024-09-13 00:00:00,Draft
DOC004461,INV-004461,Sales_Invoice,2023-10-03 00:00:00,Posted
DOC004462,INV-004462,Stock_Movement,2024-10-12 00:00:00,Posted
DOC004463,INV-004463,Payroll,2024-07-09 00:00:00,Posted
DOC004464,INV-004464,Payroll,2025-12-23 00:00:00,Posted
DOC004465,INV-004465,Stock_Movement,2024-07-20 00:00:00,Posted
DOC004466,INV-004466,Purchase_Order,2024-08-08 00:00:00,Posted
DOC004467,INV-004467,Stock_Movement,2025-06-03 00:00:00,Posted
DOC004468,INV-004468,Sales_Invoice,2023-05-09 00:00:00,Posted
DOC004469,INV-004469,Stock_Movement,2023-09-13 00:00:00,Posted
DOC004470,INV-004470,Sales_Invoice,2025-07-22 00:00:00,Posted
DOC004471,INV-004471,Budget_Entry,2023-08-19 00:00:00,Posted
DOC004472,INV-004472,Sales_Invoice,2025-05-12 00:00:00,Posted
DOC004473,INV-004473,Payroll,2023-12-21 00:00:00,Posted
DOC004474,INV-004474,Stock_Movement,2023-05-26 00:00:00,Posted
DOC004475,INV-004475,Sales_Invoice,2025-11-22 00:00:00,Posted
DOC004476,INV-004476,Purchase_Order,2023-09-17 00:00:00,Posted
DOC004477,INV-004477,Budget_Entry,2023-03-28 00:00:00,Posted
DOC004478,INV-004478,Purchase_Order,2025-04-22 00:00:00,Posted
