HR_ID,Date_ID,Transaction_Date,Employee_ID,Business_Line_ID,Account_ID,Transaction_Type,Payroll_Period,Payment_Method,Payment_Status,Amount,Hours_Worked,Overtime_Hours,Hourly_Rate,Gross_Amount,Bonus_Type,Training_Course,Travel_Destination,Cost_Center,Project_Code,Approved_By,Processed_By,Notes,Approval_Date,Processing_Date,Tax_Amount,Social_Security,Health_Insurance,Net_Amount,Effective_Hourly_Rate
8735,20240110,2024-01-10 00:00:00,EMP00003,BL001,ACC30001,Training,2024-01,Bank Transfer,Paid,3974.01,135,39,134.49,9055.51,,Leadership,,CC-9752,,EMP00196,EMP00173,Final Settlement,2024-01-14 00:00:00,2024-01-17 00:00:00,905.55,2263.88,905.55,4980.53,36.89
8736,20240907,2024-09-07 00:00:00,EMP00151,BL005,ACC30001,Salary,2024-09,Bank Transfer,Paid,9640.99,173,31,45.1,6366.96,,,,CC-2562,,EMP00061,EMP00228,,2024-09-13 00:00:00,2024-09-10 00:00:00,636.7,1591.74,636.7,3501.82,20.24
8737,20250301,2025-03-01 00:00:00,EMP00056,BL006,ACC30001,Bonus,2025-03,Bank Transfer,Paid,10499.26,72,12,27.08,6135.74,Performance,,,CC-5404,,EMP00113,EMP00104,,2025-03-02 00:00:00,2025-03-09 00:00:00,613.57,1533.94,613.57,3374.66,46.87
8738,20250911,2025-09-11 00:00:00,EMP00236,BL002,ACC30001,Training,2025-09,Bank Transfer,Paid,8963.33,163,38,20.43,12884.03,,Leadership,,CC-2264,,EMP00026,EMP00078,Reimbursement,2025-09-13 00:00:00,2025-09-12 00:00:00,1288.4,3221.01,1288.4,7086.22,43.47
8739,20241216,2024-12-16 00:00:00,EMP00218,BL005,ACC30001,Benefits,2024-12,Bank Transfer,Paid,8198.69,185,24,35.5,4754.34,,,,CC-4862,,EMP00026,EMP00075,,2024-12-17 00:00:00,2024-12-23 00:00:00,475.43,1188.58,475.43,2614.9,14.13
8740,20230325,2023-03-25 00:00:00,EMP00009,BL006,ACC30001,Salary,2023-03,Bank Transfer,Paid,685.22,11,21,77.31,5616.27,,,,CC-3925,,EMP00079,EMP00184,,2023-03-28 00:00:00,2023-03-30 00:00:00,561.63,1404.07,561.63,3088.94,280.81
8741,20251117,2025-11-17 00:00:00,EMP00100,BL003,ACC30001,Benefits,2025-11,Bank Transfer,Paid,9906.43,185,20,137.15,8037.18,,,,CC-3761,,EMP00047,EMP00078,Adjustment,2025-11-20 00:00:00,2025-11-18 00:00:00,803.72,2009.3,803.72,4420.44,23.89
8742,20250521,2025-05-21 00:00:00,EMP00017,BL006,ACC30001,Benefits,2025-05,Bank Transfer,Paid,7087.63,130,36,51.56,13629.61,,,,CC-9422,,EMP00076,EMP00228,,2025-05-23 00:00:00,2025-05-22 00:00:00,1362.96,3407.4,1362.96,7496.29,57.66
8743,20250709,2025-07-09 00:00:00,EMP00199,BL001,ACC30001,Salary,2025-07,Bank Transfer,Paid,4200.16,188,27,149.11,4884.23,,,,CC-3612,,EMP00013,EMP00208,,2025-07-11 00:00:00,2025-07-15 00:00:00,488.42,1221.06,488.42,2686.33,14.29
8744,20251006,2025-10-06 00:00:00,EMP00016,BL003,ACC30001,Salary,2025-10,Bank Transfer,Paid,9462.19,61,37,61.38,872.55,,,,CC-5141,,EMP00193,EMP00205,Adjustment,2025-10-08 00:00:00,2025-10-12 00:00:00,87.26,218.14,87.26,479.89,7.87
8745,20250923,2025-09-23 00:00:00,EMP00031,BL003,ACC30001,Salary,2025-09,Bank Transfer,Paid,6607.69,44,29,95.03,4936.91,,,,CC-5629,,EMP00161,EMP00179,,2025-09-26 00:00:00,2025-09-24 00:00:00,493.69,1234.23,493.69,2715.3,61.71
8746,20230506,2023-05-06 00:00:00,EMP00019,BL004,ACC30001,Training,2023-05,Bank Transfer,Paid,563.7,67,33,82.84,4150.2,,Leadership,,CC-4367,,EMP00046,EMP00172,,2023-05-11 00:00:00,2023-05-07 00:00:00,415.02,1037.55,415.02,2282.61,34.07
8747,20240528,2024-05-28 00:00:00,EMP00046,BL003,ACC30001,Salary,2024-05,Bank Transfer,Paid,6420.37,20,8,43.64,10209.19,,,,CC-1037,,EMP00196,EMP00078,,2024-06-02 00:00:00,2024-06-04 00:00:00,1020.92,2552.3,1020.92,5615.05,280.75
8748,20250221,2025-02-21 00:00:00,EMP00031,BL002,ACC30001,Salary,2025-02,Bank Transfer,Paid,5571.7,122,6,82.08,6258.79,,,,CC-8521,PROJ-002,EMP00079,EMP00157,,2025-02-25 00:00:00,2025-02-24 00:00:00,625.88,1564.7,625.88,3442.33,28.22
8749,20230525,2023-05-25 00:00:00,EMP00021,BL006,ACC30001,Travel,2023-05,Bank Transfer,Paid,11629.79,161,7,78.13,4627.47,,,EU,CC-9610,,EMP00026,EMP00075,,2023-05-30 00:00:00,2023-06-01 00:00:00,462.75,1156.87,462.75,2545.1,15.81
8750,20250116,2025-01-16 00:00:00,EMP00092,BL005,ACC30001,Salary,2025-01,Bank Transfer,Paid,13389.82,123,33,134.95,3707.2,,,,CC-3408,,EMP00082,EMP00078,,2025-01-19 00:00:00,2025-01-25 00:00:00,370.72,926.8,370.72,2038.96,16.58
8751,20230617,2023-06-17 00:00:00,EMP00015,BL003,ACC30001,Salary,2023-06,Bank Transfer,Pending,10618.3,147,39,36.81,14225.74,,,,CC-7304,,EMP00099,EMP00173,,2023-06-23 00:00:00,2023-06-25 00:00:00,1422.57,3556.44,1422.57,7824.16,53.23
8752,20230929,2023-09-29 00:00:00,EMP00144,BL003,ACC30001,Benefits,2023-09,Bank Transfer,Paid,8973.77,95,32,84.91,6570.38,,,,CC-7677,,EMP00100,EMP00210,,2023-10-02 00:00:00,2023-10-05 00:00:00,657.04,1642.6,657.04,3613.7,38.04
8753,20230806,2023-08-06 00:00:00,EMP00012,BL003,ACC30001,Salary,2023-08,Bank Transfer,Paid,4378.28,124,28,117.66,3620.35,,,,CC-9511,,EMP00080,EMP00047,,2023-08-07 00:00:00,2023-08-08 00:00:00,362.04,905.09,362.04,1991.18,16.06
8754,20230108,2023-01-08 00:00:00,EMP00131,BL004,ACC30001,Travel,2023-01,Bank Transfer,Paid,2203.39,99,21,31.34,3470.99,,,EU,CC-2578,,EMP00136,EMP00116,Adjustment,2023-01-11 00:00:00,2023-01-09 00:00:00,347.1,867.75,347.1,1909.04,19.28
8755,20241004,2024-10-04 00:00:00,EMP00187,BL004,ACC30001,Salary,2024-10,Bank Transfer,Paid,2019.77,2,0,143.08,1172.95,,,,CC-8836,PROJ-003,EMP00067,EMP00244,,2024-10-08 00:00:00,2024-10-06 00:00:00,117.3,293.24,117.3,645.11,322.56
8756,20251231,2025-12-31 00:00:00,EMP00165,BL002,ACC30001,Salary,2025-12,Bank Transfer,Paid,2857.4,189,27,59.6,3742.78,,,,CC-6245,,EMP00247,EMP00038,,2026-01-05 00:00:00,2026-01-06 00:00:00,374.28,935.7,374.28,2058.52,10.89
8757,20230215,2023-02-15 00:00:00,EMP00103,BL001,ACC30001,Bonus,2023-02,Bank Transfer,Paid,1600.8,143,14,39.93,7624.69,Annual,,,CC-4723,,EMP00041,EMP00157,,2023-02-19 00:00:00,2023-02-20 00:00:00,762.47,1906.17,762.47,4193.58,29.33
8758,20250224,2025-02-24 00:00:00,EMP00147,BL004,ACC30001,Benefits,2025-02,Bank Transfer,Paid,9144.04,126,19,48.56,6156.59,,,,CC-2034,,EMP00222,EMP00179,,2025-02-25 00:00:00,2025-02-28 00:00:00,615.66,1539.15,615.66,3386.12,26.87
8759,20231012,2023-10-12 00:00:00,EMP00035,BL003,ACC30001,Salary,2023-10,Bank Transfer,Pending,7028.91,115,3,44.69,4579.67,,,,CC-4001,PROJ-001,EMP00093,EMP00047,Adjustment,2023-10-14 00:00:00,2023-10-16 00:00:00,457.97,1144.92,457.97,2518.81,21.9
8760,20250818,2025-08-18 00:00:00,EMP00184,BL006,ACC30001,Salary,2025-08,Bank Transfer,Paid,7312.31,137,34,104.11,14506.58,,,,CC-7004,,EMP00205,EMP00244,,2025-08-22 00:00:00,2025-08-25 00:00:00,1450.66,3626.64,1450.66,7978.62,58.24
8761,20231130,2023-11-30 00:00:00,EMP00017,BL001,ACC30001,Salary,2023-11,Bank Transfer,Paid,14632.13,53,12,66.72,6368.61,,,,CC-2049,PROJ-001,EMP00196,EMP00188,Adjustment,2023-12-04 00:00:00,2023-12-01 00:00:00,636.86,1592.15,636.86,3502.74,66.09
8762,20240416,2024-04-16 00:00:00,EMP00155,BL001,ACC30001,Salary,2024-04,Check,Paid,1114.89,64,25,60.71,8760.5,,,,CC-9430,PROJ-002,EMP00222,EMP00157,,2024-04-20 00:00:00,2024-04-25 00:00:00,876.05,2190.12,876.05,4818.28,75.29
8763,20230217,2023-02-17 00:00:00,EMP00042,BL003,ACC30001,Bonus,2023-02,Bank Transfer,Paid,14230.35,1,38,29.06,1936.11,Annual,,,CC-1923,,EMP00145,EMP00180,,2023-02-19 00:00:00,2023-02-26 00:00:00,193.61,484.03,193.61,1064.86,1064.86
8764,20240227,2024-02-27 00:00:00,EMP00070,BL004,ACC30001,Salary,2024-02,Bank Transfer,Pending,9686.38,8,16,66.54,3845.54,,,,CC-7665,PROJ-001,EMP00223,EMP00139,,2024-03-03 00:00:00,2024-03-03 00:00:00,384.55,961.38,384.55,2115.06,264.38
8765,20251013,2025-10-13 00:00:00,EMP00242,BL001,ACC30001,Salary,2025-10,Bank Transfer,Paid,3162.13,134,28,59.16,2355.84,,,,CC-2246,,EMP00076,EMP00120,,2025-10-19 00:00:00,2025-10-18 00:00:00,235.58,588.96,235.58,1295.72,9.67
8766,20250720,2025-07-20 00:00:00,EMP00246,BL002,ACC30001,Benefits,2025-07,Bank Transfer,Paid,9062.81,191,13,77.97,2252.16,,,,CC-8862,,EMP00098,EMP00078,,2025-07-23 00:00:00,2025-07-22 00:00:00,225.22,563.04,225.22,1238.68,6.49
8767,20240925,2024-09-25 00:00:00,EMP00108,BL002,ACC30001,Benefits,2024-09,Bank Transfer,Paid,10779.93,187,36,48.34,5383.56,,,,CC-5502,,EMP00041,EMP00038,,2024-09-27 00:00:00,2024-09-29 00:00:00,538.36,1345.89,538.36,2960.95,15.83
8768,20231218,2023-12-18 00:00:00,EMP00129,BL006,ACC30001,Salary,2023-12,Bank Transfer,Pending,9718.01,58,34,81.75,12474.67,,,,CC-3741,,EMP00026,EMP00173,,2023-12-19 00:00:00,2023-12-24 00:00:00,1247.47,3118.67,1247.47,6861.06,118.29
8769,20250703,2025-07-03 00:00:00,EMP00052,BL003,ACC30001,Salary,2025-07,Check,Paid,2847.18,44,11,86.77,10268.57,,,,CC-8556,,EMP00019,EMP00228,Advance Payment,2025-07-09 00:00:00,2025-07-09 00:00:00,1026.86,2567.14,1026.86,5647.71,128.36
8770,20251204,2025-12-04 00:00:00,EMP00117,BL004,ACC30001,Salary,2025-12,Bank Transfer,Paid,5778.34,131,17,100.4,7960.65,,,,CC-4187,,EMP00061,EMP00244,,2025-12-06 00:00:00,2025-12-13 00:00:00,796.06,1990.16,796.06,4378.37,33.42
8771,20230612,2023-06-12 00:00:00,EMP00031,BL002,ACC30001,Salary,2023-06,Bank Transfer,Paid,8171.69,66,33,35.96,13304.33,,,,CC-1177,,EMP00242,EMP00172,,2023-06-13 00:00:00,2023-06-14 00:00:00,1330.43,3326.08,1330.43,7317.39,110.87
8772,20250309,2025-03-09 00:00:00,EMP00233,BL003,ACC30001,Salary,2025-03,Bank Transfer,Paid,14742.58,80,26,27.21,13406.41,,,,CC-4910,PROJ-003,EMP00233,EMP00210,,2025-03-14 00:00:00,2025-03-16 00:00:00,1340.64,3351.6,1340.64,7373.53,92.17
8773,20240914,2024-09-14 00:00:00,EMP00228,BL002,ACC30001,Travel,2024-09,Bank Transfer,Paid,10058.99,184,26,85.55,5937.4,,,International,CC-9491,,EMP00198,EMP00182,Adjustment,2024-09-17 00:00:00,2024-09-22 00:00:00,593.74,1484.35,593.74,3265.57,17.75
8774,20230914,2023-09-14 00:00:00,EMP00171,BL005,ACC30001,Salary,2023-09,Bank Transfer,Paid,10102.25,103,10,34.22,699.78,,,,CC-6807,,EMP00147,EMP00239,,2023-09-15 00:00:00,2023-09-16 00:00:00,69.98,174.94,69.98,384.88,3.74
8775,20230611,2023-06-11 00:00:00,EMP00076,BL001,ACC30001,Salary,2023-06,Bank Transfer,Paid,13617.75,97,1,110.61,14217.08,,,,CC-9566,PROJ-002,EMP00078,EMP00064,,2023-06-15 00:00:00,2023-06-19 00:00:00,1421.71,3554.27,1421.71,7819.39,80.61
8776,20240709,2024-07-09 00:00:00,EMP00209,BL003,ACC30001,Salary,2024-07,Bank Transfer,Pending,3994.08,57,1,148.47,12380.92,,,,CC-4084,,EMP00072,EMP00179,Advance Payment,2024-07-15 00:00:00,2024-07-11 00:00:00,1238.09,3095.23,1238.09,6809.51,119.47
8777,20231115,2023-11-15 00:00:00,EMP00231,BL005,ACC30001,Salary,2023-11,Bank Transfer,Paid,1459.94,0,14,100.83,5833.76,,,,CC-3825,,EMP00205,EMP00208,,2023-11-20 00:00:00,2023-11-19 00:00:00,583.38,1458.44,583.38,3208.56,0
8778,20251201,2025-12-01 00:00:00,EMP00178,BL006,ACC30001,Training,2025-12,Bank Transfer,Paid,14640.72,173,26,118.67,13207.93,,Technical,,CC-8038,,EMP00060,EMP00173,,2025-12-05 00:00:00,2025-12-05 00:00:00,1320.79,3301.98,1320.79,7264.37,41.99
8779,20251231,2025-12-31 00:00:00,EMP00153,BL006,ACC30001,Salary,2025-12,Bank Transfer,Paid,7952.06,186,16,103.03,10318.21,,,,CC-5095,,EMP00013,EMP00204,,2026-01-06 00:00:00,2026-01-07 00:00:00,1031.82,2579.55,1031.82,5675.02,30.51
8780,20241101,2024-11-01 00:00:00,EMP00040,BL001,ACC30001,Training,2024-11,Bank Transfer,Paid,8697.44,55,36,40.77,7123.49,,Technical,,CC-9831,,EMP00196,EMP00244,,2024-11-07 00:00:00,2024-11-04 00:00:00,712.35,1780.87,712.35,3917.92,71.23
8781,20231109,2023-11-09 00:00:00,EMP00007,BL006,ACC30001,Salary,2023-11,Bank Transfer,Paid,10691.95,57,32,48.72,5377.39,,,,CC-1114,,EMP00066,EMP00204,,2023-11-14 00:00:00,2023-11-18 00:00:00,537.74,1344.35,537.74,2957.56,51.89
8782,20231005,2023-10-05 00:00:00,EMP00132,BL001,ACC30001,Salary,2023-10,Bank Transfer,Paid,9907.06,24,34,132.82,11352.17,,,,CC-7580,,EMP00020,EMP00239,,2023-10-10 00:00:00,2023-10-10 00:00:00,1135.22,2838.04,1135.22,6243.69,260.15
8783,20250116,2025-01-16 00:00:00,EMP00171,BL001,ACC30001,Benefits,2025-01,Bank Transfer,Paid,8352.63,32,31,67.13,593.77,,,,CC-8618,PROJ-001,EMP00079,EMP00228,,2025-01-21 00:00:00,2025-01-24 00:00:00,59.38,148.44,59.38,326.57,10.21
8784,20230921,2023-09-21 00:00:00,EMP00038,BL005,ACC30001,Salary,2023-09,Bank Transfer,Paid,12844.72,105,7,32.1,10015.8,,,,CC-7891,,EMP00061,EMP00228,,2023-09-25 00:00:00,2023-09-23 00:00:00,1001.58,2503.95,1001.58,5508.69,52.46
8785,20240817,2024-08-17 00:00:00,EMP00149,BL006,ACC30001,Benefits,2024-08,Bank Transfer,Paid,1248.36,183,14,76.91,14700.43,,,,CC-7915,,EMP00217,EMP00104,,2024-08-19 00:00:00,2024-08-20 00:00:00,1470.04,3675.11,1470.04,8085.24,44.18
8786,20231218,2023-12-18 00:00:00,EMP00120,BL005,ACC30001,Commission,2023-12,Bank Transfer,Paid,13208.93,178,16,87.01,9924.26,,,,CC-4657,,EMP00113,EMP00144,,2023-12-19 00:00:00,2023-12-23 00:00:00,992.43,2481.06,992.43,5458.34,30.66
8787,20250216,2025-02-16 00:00:00,EMP00022,BL002,ACC30001,Salary,2025-02,Bank Transfer,Paid,1581.31,57,18,141.33,2195.34,,,,CC-8817,PROJ-001,EMP00223,EMP00038,Adjustment,2025-02-19 00:00:00,2025-02-25 00:00:00,219.53,548.84,219.53,1207.44,21.18
8788,20240315,2024-03-15 00:00:00,EMP00217,BL006,ACC30001,Salary,2024-03,Bank Transfer,On Hold,1837.99,99,17,149.17,14995.41,,,,CC-3098,PROJ-002,EMP00026,EMP00116,,2024-03-20 00:00:00,2024-03-22 00:00:00,1499.54,3748.85,1499.54,8247.48,83.31
8789,20230713,2023-07-13 00:00:00,EMP00032,BL005,ACC30001,Salary,2023-07,Bank Transfer,Paid,2159.43,24,8,103.95,13326.9,,,,CC-8997,PROJ-001,EMP00205,EMP00016,,2023-07-15 00:00:00,2023-07-18 00:00:00,1332.69,3331.72,1332.69,7329.8,305.41
8790,20250126,2025-01-26 00:00:00,EMP00169,BL003,ACC30001,Salary,2025-01,Bank Transfer,Paid,10398.23,40,21,92.27,12137.7,,,,CC-2042,PROJ-003,EMP00196,EMP00075,,2025-01-28 00:00:00,2025-01-29 00:00:00,1213.77,3034.42,1213.77,6675.74,166.89
8791,20250723,2025-07-23 00:00:00,EMP00015,BL001,ACC30001,Benefits,2025-07,Bank Transfer,Paid,9435.12,116,26,47.16,13698.55,,,,CC-2299,PROJ-002,EMP00216,EMP00116,,2025-07-27 00:00:00,2025-07-24 00:00:00,1369.86,3424.64,1369.86,7534.19,64.95
8792,20230115,2023-01-15 00:00:00,EMP00005,BL005,ACC30001,Travel,2023-01,Bank Transfer,Paid,6983.8,186,20,54.1,12152.9,,,EU,CC-5650,,EMP00145,EMP00184,,2023-01-21 00:00:00,2023-01-18 00:00:00,1215.29,3038.22,1215.29,6684.1,35.94
8793,20250830,2025-08-30 00:00:00,EMP00159,BL005,ACC30001,Salary,2025-08,Bank Transfer,Paid,6913.07,16,12,28.1,8800.06,,,,CC-5410,,EMP00072,EMP00179,,2025-09-01 00:00:00,2025-09-05 00:00:00,880.01,2200.02,880.01,4840.02,302.5
8794,20240730,2024-07-30 00:00:00,EMP00202,BL004,ACC30001,Salary,2024-07,Bank Transfer,Paid,10794.19,158,38,74.05,6314.96,,,,CC-6565,PROJ-003,EMP00093,EMP00228,,2024-08-04 00:00:00,2024-08-05 00:00:00,631.5,1578.74,631.5,3473.22,21.98
8795,20250909,2025-09-09 00:00:00,EMP00187,BL004,ACC30001,Salary,2025-09,Bank Transfer,Paid,10168.67,67,33,108.98,3235.23,,,,CC-8450,,EMP00217,EMP00053,Final Settlement,2025-09-11 00:00:00,2025-09-10 00:00:00,323.52,808.81,323.52,1779.38,26.56
8796,20240902,2024-09-02 00:00:00,EMP00048,BL006,ACC30001,Salary,2024-09,Bank Transfer,Pending,4118.62,24,2,132.19,8445.54,,,,CC-1604,,EMP00066,EMP00104,,2024-09-05 00:00:00,2024-09-05 00:00:00,844.55,2111.39,844.55,4645.05,193.54
8797,20230530,2023-05-30 00:00:00,EMP00015,BL006,ACC30001,Overtime,2023-05,Bank Transfer,Paid,3634.29,183,15,146.76,2987.87,,,,CC-6367,,EMP00216,EMP00047,,2023-06-03 00:00:00,2023-06-08 00:00:00,298.79,746.97,298.79,1643.32,8.98
8798,20240701,2024-07-01 00:00:00,EMP00033,BL006,ACC30001,Salary,2024-07,Bank Transfer,Pending,6794,161,3,58.11,8904.38,,,,CC-2765,,EMP00223,EMP00064,,2024-07-04 00:00:00,2024-07-06 00:00:00,890.44,2226.09,890.44,4897.41,30.42
8799,20241016,2024-10-16 00:00:00,EMP00027,BL003,ACC30001,Commission,2024-10,Bank Transfer,Paid,7476.21,171,3,88.65,3546.04,,,,CC-3999,,EMP00093,EMP00078,,2024-10-18 00:00:00,2024-10-22 00:00:00,354.6,886.51,354.6,1950.33,11.41
8800,20240430,2024-04-30 00:00:00,EMP00158,BL002,ACC30001,Commission,2024-04,Bank Transfer,On Hold,10716.94,184,19,132.13,13582.13,,,,CC-4088,PROJ-001,EMP00121,EMP00204,,2024-05-06 00:00:00,2024-05-06 00:00:00,1358.21,3395.53,1358.21,7470.18,40.6
8801,20230323,2023-03-23 00:00:00,EMP00212,BL002,ACC30001,Salary,2023-03,Bank Transfer,Paid,2835.88,114,7,85.1,8378.51,,,,CC-6079,PROJ-002,EMP00027,EMP00104,,2023-03-29 00:00:00,2023-03-24 00:00:00,837.85,2094.63,837.85,4608.18,40.42
8802,20230709,2023-07-09 00:00:00,EMP00129,BL002,ACC30001,Salary,2023-07,Bank Transfer,Paid,13065.13,23,39,132.9,899.44,,,,CC-5453,,EMP00069,EMP00157,Final Settlement,2023-07-10 00:00:00,2023-07-17 00:00:00,89.94,224.86,89.94,494.7,21.51
8803,20230927,2023-09-27 00:00:00,EMP00198,BL002,ACC30001,Salary,2023-09,Bank Transfer,Paid,10421.89,17,14,132.24,12834.94,,,,CC-6697,,EMP00072,EMP00208,Reimbursement,2023-10-03 00:00:00,2023-10-04 00:00:00,1283.49,3208.74,1283.49,7059.22,415.25
8804,20250719,2025-07-19 00:00:00,EMP00053,BL001,ACC30001,Benefits,2025-07,Bank Transfer,Paid,8718.83,97,30,47.33,12456.48,,,,CC-6835,,EMP00100,EMP00180,,2025-07-21 00:00:00,2025-07-22 00:00:00,1245.65,3114.12,1245.65,6851.06,70.63
8805,20240308,2024-03-08 00:00:00,EMP00233,BL002,ACC30001,Bonus,2024-03,Bank Transfer,Paid,1083.13,26,24,25.01,9245.06,Project,,,CC-9965,,EMP00222,EMP00047,,2024-03-14 00:00:00,2024-03-10 00:00:00,924.51,2311.26,924.51,5084.78,195.57
8806,20241012,2024-10-12 00:00:00,EMP00086,BL002,ACC30001,Salary,2024-10,Bank Transfer,Paid,14381.05,144,35,73.47,14124.15,,,,CC-7176,,EMP00099,EMP00120,,2024-10-17 00:00:00,2024-10-19 00:00:00,1412.42,3531.04,1412.42,7768.27,53.95
8807,20230523,2023-05-23 00:00:00,EMP00024,BL001,ACC30001,Salary,2023-05,Bank Transfer,Paid,2448.04,130,9,58.87,8147.65,,,,CC-6109,,EMP00223,EMP00184,,2023-05-27 00:00:00,2023-05-31 00:00:00,814.76,2036.91,814.76,4481.22,34.47
8808,20240910,2024-09-10 00:00:00,EMP00058,BL005,ACC30001,Salary,2024-09,Bank Transfer,Paid,2394.64,52,6,63.62,14202.93,,,,CC-9362,PROJ-003,EMP00247,EMP00144,,2024-09-15 00:00:00,2024-09-11 00:00:00,1420.29,3550.73,1420.29,7811.62,150.22
8809,20230510,2023-05-10 00:00:00,EMP00091,BL003,ACC30001,Salary,2023-05,Bank Transfer,Paid,5289.97,65,15,57,3698.51,,,,CC-9815,,EMP00190,EMP00139,,2023-05-15 00:00:00,2023-05-12 00:00:00,369.85,924.63,369.85,2034.18,31.3
8810,20251116,2025-11-16 00:00:00,EMP00115,BL001,ACC30001,Salary,2025-11,Bank Transfer,Paid,3765.5,45,31,50.05,9618.2,,,,CC-2855,,EMP00180,EMP00228,,2025-11-18 00:00:00,2025-11-23 00:00:00,961.82,2404.55,961.82,5290.01,117.56
8811,20240126,2024-01-26 00:00:00,EMP00178,BL002,ACC30001,Salary,2024-01,Bank Transfer,Paid,7470.89,189,22,108.87,11951.71,,,,CC-4572,,EMP00180,EMP00104,,2024-01-31 00:00:00,2024-02-01 00:00:00,1195.17,2987.93,1195.17,6573.44,34.78
8812,20230403,2023-04-03 00:00:00,EMP00198,BL003,ACC30001,Benefits,2023-04,Bank Transfer,Paid,1896.23,67,8,63.43,14055.92,,,,CC-8708,,EMP00216,EMP00172,,2023-04-07 00:00:00,2023-04-08 00:00:00,1405.59,3513.98,1405.59,7730.76,115.38
8813,20240704,2024-07-04 00:00:00,EMP00167,BL001,ACC30001,Commission,2024-07,Bank Transfer,Paid,11380.55,28,21,19.35,2309.22,,,,CC-8308,,EMP00061,EMP00139,,2024-07-09 00:00:00,2024-07-07 00:00:00,230.92,577.3,230.92,1270.08,45.36
8814,20250102,2025-01-02 00:00:00,EMP00011,BL003,ACC30001,Overtime,2025-01,Bank Transfer,Paid,12322.1,196,8,72.01,7596.98,,,,CC-7730,,EMP00009,EMP00047,,2025-01-03 00:00:00,2025-01-03 00:00:00,759.7,1899.24,759.7,4178.34,21.32
8815,20240224,2024-02-24 00:00:00,EMP00068,BL001,ACC30001,Overtime,2024-02,Bank Transfer,Paid,7443.64,38,24,126.04,6270.18,,,,CC-7517,,EMP00061,EMP00120,,2024-02-26 00:00:00,2024-02-29 00:00:00,627.02,1567.54,627.02,3448.6,90.75
8816,20230707,2023-07-07 00:00:00,EMP00249,BL001,ACC30001,Salary,2023-07,Bank Transfer,Paid,12803.62,10,12,81.36,4632.46,,,,CC-7436,PROJ-002,EMP00136,EMP00144,,2023-07-08 00:00:00,2023-07-13 00:00:00,463.25,1158.12,463.25,2547.84,254.78
8817,20230316,2023-03-16 00:00:00,EMP00161,BL001,ACC30001,Benefits,2023-03,Bank Transfer,On Hold,3734.07,179,13,30.38,3276.06,,,,CC-7689,,EMP00247,EMP00204,,2023-03-20 00:00:00,2023-03-19 00:00:00,327.61,819.02,327.61,1801.82,10.07
8818,20250127,2025-01-27 00:00:00,EMP00153,BL002,ACC30001,Salary,2025-01,Bank Transfer,Paid,4762.78,86,19,114.21,11486.21,,,,CC-9106,,EMP00060,EMP00104,,2025-01-31 00:00:00,2025-02-01 00:00:00,1148.62,2871.55,1148.62,6317.42,73.46
8819,20250111,2025-01-11 00:00:00,EMP00148,BL006,ACC30001,Commission,2025-01,Bank Transfer,Paid,11827.69,116,3,107.09,12832.68,,,,CC-1829,,EMP00180,EMP00016,,2025-01-12 00:00:00,2025-01-20 00:00:00,1283.27,3208.17,1283.27,7057.97,60.84
8820,20240406,2024-04-06 00:00:00,EMP00029,BL001,ACC30001,Salary,2024-04,Bank Transfer,Paid,11420.53,171,32,93.35,8325.99,,,,CC-7079,,EMP00180,EMP00184,,2024-04-10 00:00:00,2024-04-09 00:00:00,832.6,2081.5,832.6,4579.29,26.78
8821,20240205,2024-02-05 00:00:00,EMP00025,BL002,ACC30001,Bonus,2024-02,Bank Transfer,Paid,8188.89,77,3,149.4,1550.33,Referral,,,CC-4459,,EMP00217,EMP00157,Adjustment,2024-02-09 00:00:00,2024-02-11 00:00:00,155.03,387.58,155.03,852.69,11.07
8822,20251029,2025-10-29 00:00:00,EMP00187,BL005,ACC30001,Travel,2025-10,Bank Transfer,Paid,7601.21,12,26,121.69,7592.44,,,Domestic,CC-9513,,EMP00054,EMP00188,,2025-10-30 00:00:00,2025-11-05 00:00:00,759.24,1898.11,759.24,4175.85,347.99
8823,20240109,2024-01-09 00:00:00,EMP00073,BL001,ACC30001,Salary,2024-01,Bank Transfer,Paid,12529.96,126,1,24.75,4596,,,,CC-3781,,EMP00161,EMP00120,,2024-01-10 00:00:00,2024-01-11 00:00:00,459.6,1149,459.6,2527.8,20.06
8824,20230503,2023-05-03 00:00:00,EMP00235,BL006,ACC30001,Bonus,2023-05,Bank Transfer,Paid,13521.14,109,12,16.45,1342.74,Annual,,,CC-2868,,EMP00242,EMP00173,,2023-05-04 00:00:00,2023-05-08 00:00:00,134.27,335.68,134.27,738.52,6.78
8825,20250301,2025-03-01 00:00:00,EMP00090,BL006,ACC30001,Salary,2025-03,Bank Transfer,Paid,11886.7,108,39,71.5,12328.58,,,,CC-1398,,EMP00196,EMP00016,,2025-03-03 00:00:00,2025-03-06 00:00:00,1232.86,3082.14,1232.86,6780.72,62.78
8826,20250220,2025-02-20 00:00:00,EMP00205,BL004,ACC30001,Benefits,2025-02,Bank Transfer,Paid,13278.66,53,27,81.13,4136.18,,,,CC-1990,,EMP00067,EMP00172,Final Settlement,2025-02-26 00:00:00,2025-02-24 00:00:00,413.62,1034.04,413.62,2274.9,42.92
